"TOA5","IFSC2","CR1000","51714","CR1000.Std.32.03","CPU:Experimento3.CR1","37385","saida1s"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","termopar_Avg","PT100_Avg","Rs_Avg"
"TS","RN","","","","",""
"","","Min","Smp","Avg","Avg","Avg"
"2022-06-23 09:51:48",4396,12.53,20.69,32.86,33.28,112.8
"2022-06-23 09:51:49",4397,12.53,20.69,32.88,33.28,112.8
"2022-06-23 09:51:50",4398,12.53,20.69,32.89,33.28,112.8
"2022-06-23 09:51:51",4399,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:51:52",4400,12.53,20.69,32.87,33.28,112.8
"2022-06-23 09:51:53",4401,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:51:54",4402,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:51:55",4403,12.53,20.66,32.88,33.28,112.8
"2022-06-23 09:51:56",4404,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:51:57",4405,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:51:58",4406,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:51:59",4407,12.53,20.66,32.88,33.28,112.8
"2022-06-23 09:52:00",4408,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:01",4409,12.53,20.66,32.85,33.28,112.8
"2022-06-23 09:52:02",4410,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:03",4411,12.53,20.66,32.85,33.28,112.8
"2022-06-23 09:52:04",4412,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:05",4413,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:06",4414,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:07",4415,12.53,20.66,32.85,33.28,112.8
"2022-06-23 09:52:08",4416,12.53,20.66,32.88,33.28,112.8
"2022-06-23 09:52:09",4417,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:10",4418,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:11",4419,12.53,20.66,32.85,33.28,112.8
"2022-06-23 09:52:12",4420,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:13",4421,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:14",4422,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:15",4423,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:16",4424,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:17",4425,12.53,20.66,32.84,33.28,112.8
"2022-06-23 09:52:18",4426,12.53,20.66,32.83,33.28,112.8
"2022-06-23 09:52:19",4427,12.53,20.66,32.84,33.28,112.8
"2022-06-23 09:52:20",4428,12.53,20.66,32.85,33.28,112.8
"2022-06-23 09:52:21",4429,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:22",4430,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:23",4431,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:24",4432,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:25",4433,12.53,20.66,32.9,33.28,112.8
"2022-06-23 09:52:26",4434,12.53,20.66,32.88,33.28,112.8
"2022-06-23 09:52:27",4435,12.53,20.66,32.89,33.28,112.8
"2022-06-23 09:52:28",4436,12.53,20.66,32.88,33.28,112.8
"2022-06-23 09:52:29",4437,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:30",4438,12.53,20.66,32.89,33.28,112.8
"2022-06-23 09:52:31",4439,12.53,20.66,32.88,33.28,112.8
"2022-06-23 09:52:32",4440,12.53,20.66,32.9,33.28,112.8
"2022-06-23 09:52:33",4441,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:34",4442,12.53,20.66,32.92,33.28,112.8
"2022-06-23 09:52:35",4443,12.53,20.66,32.92,33.28,112.8
"2022-06-23 09:52:36",4444,12.53,20.66,32.9,33.28,112.8
"2022-06-23 09:52:37",4445,12.53,20.66,32.91,33.28,112.8
"2022-06-23 09:52:38",4446,12.53,20.66,32.92,33.28,112.8
"2022-06-23 09:52:39",4447,12.53,20.66,32.92,33.28,112.8
"2022-06-23 09:52:40",4448,12.53,20.66,32.9,33.28,112.8
"2022-06-23 09:52:41",4449,12.53,20.66,32.89,33.28,112.8
"2022-06-23 09:52:42",4450,12.53,20.66,32.88,33.28,112.8
"2022-06-23 09:52:43",4451,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:44",4452,12.53,20.66,32.87,33.28,112.8
"2022-06-23 09:52:45",4453,12.53,20.66,32.86,33.28,112.8
"2022-06-23 09:52:46",4454,12.53,20.66,32.84,33.28,112.8
"2022-06-23 09:52:47",4455,12.53,20.66,32.85,33.28,112.8
"2022-06-23 09:52:48",4456,12.53,20.66,32.84,33.28,112.8
"2022-06-23 09:52:49",4457,12.53,20.66,32.84,33.28,112.8
"2022-06-23 09:52:50",4458,12.53,20.66,32.83,34.18,113.2
"2022-06-23 09:52:51",4459,12.53,20.66,32.83,33.28,112.8
"2022-06-23 09:52:52",4460,12.53,20.66,32.83,33.28,112.8
"2022-06-23 09:52:53",4461,12.53,20.64,32.81,33.28,112.8
"2022-06-23 09:52:54",4462,12.53,20.66,32.82,33.28,112.8
"2022-06-23 09:52:55",4463,12.53,20.66,32.82,33.28,112.8
"2022-06-23 09:52:56",4464,12.53,20.66,32.82,33.28,112.8
"2022-06-23 09:52:57",4465,12.53,20.64,32.77,33.28,112.8
"2022-06-23 09:52:58",4466,12.53,20.64,32.77,33.28,112.8
"2022-06-23 09:52:59",4467,12.53,20.64,32.74,33.28,112.8
"2022-06-23 09:53:00",4468,12.53,20.64,32.77,33.28,112.8
"2022-06-23 09:53:01",4469,12.53,20.64,32.78,33.28,112.8
"2022-06-23 09:53:02",4470,12.53,20.64,32.77,33.28,112.8
"2022-06-23 09:53:03",4471,12.53,20.64,32.76,33.28,112.8
"2022-06-23 09:53:04",4472,12.53,20.64,32.74,33.28,112.8
"2022-06-23 09:53:05",4473,12.53,20.64,32.75,33.28,112.8
"2022-06-23 09:53:06",4474,12.53,20.64,32.75,33.28,112.8
"2022-06-23 09:53:07",4475,12.53,20.64,32.75,33.28,112.8
"2022-06-23 09:53:08",4476,12.53,20.64,32.74,33.28,112.8
"2022-06-23 09:53:09",4477,12.53,20.64,32.72,33.28,112.8
"2022-06-23 09:53:10",4478,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:11",4479,12.53,20.64,32.74,33.28,112.8
"2022-06-23 09:53:12",4480,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:13",4481,12.53,20.64,32.74,33.28,112.8
"2022-06-23 09:53:14",4482,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:15",4483,12.53,20.64,32.71,33.28,112.8
"2022-06-23 09:53:16",4484,12.53,20.64,32.7,33.28,112.8
"2022-06-23 09:53:17",4485,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:18",4486,12.53,20.64,32.72,33.28,112.8
"2022-06-23 09:53:19",4487,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:20",4488,12.53,20.64,32.72,33.28,112.8
"2022-06-23 09:53:21",4489,12.53,20.64,32.72,33.28,112.8
"2022-06-23 09:53:22",4490,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:23",4491,12.53,20.64,32.71,33.28,112.8
"2022-06-23 09:53:24",4492,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:25",4493,12.53,20.64,32.72,33.28,112.8
"2022-06-23 09:53:26",4494,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:27",4495,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:28",4496,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:29",4497,12.53,20.64,32.76,33.28,112.8
"2022-06-23 09:53:30",4498,12.53,20.64,32.77,33.28,112.8
"2022-06-23 09:53:31",4499,12.53,20.64,32.77,33.28,112.8
"2022-06-23 09:53:32",4500,12.53,20.64,32.79,33.28,112.8
"2022-06-23 09:53:33",4501,12.53,20.64,32.8,33.28,112.8
"2022-06-23 09:53:34",4502,12.53,20.64,32.8,33.28,112.8
"2022-06-23 09:53:35",4503,12.53,20.64,32.81,33.28,112.8
"2022-06-23 09:53:36",4504,12.53,20.64,32.81,33.28,112.8
"2022-06-23 09:53:37",4505,12.53,20.64,32.8,33.28,112.8
"2022-06-23 09:53:38",4506,12.53,20.64,32.8,33.28,112.8
"2022-06-23 09:53:39",4507,12.53,20.64,32.8,33.28,112.8
"2022-06-23 09:53:40",4508,12.53,20.64,32.81,33.28,112.8
"2022-06-23 09:53:41",4509,12.53,20.64,32.78,33.28,112.8
"2022-06-23 09:53:42",4510,12.53,20.64,32.78,33.28,112.8
"2022-06-23 09:53:43",4511,12.53,20.64,32.78,33.28,112.8
"2022-06-23 09:53:44",4512,12.53,20.64,32.78,33.28,112.8
"2022-06-23 09:53:45",4513,12.53,20.64,32.78,33.28,112.8
"2022-06-23 09:53:46",4514,12.53,20.64,32.76,33.28,112.8
"2022-06-23 09:53:47",4515,12.53,20.64,32.77,33.28,112.8
"2022-06-23 09:53:48",4516,12.53,20.64,32.75,33.28,112.8
"2022-06-23 09:53:49",4517,12.53,20.64,32.74,33.28,112.8
"2022-06-23 09:53:50",4518,12.53,20.64,32.75,33.28,112.8
"2022-06-23 09:53:51",4519,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:52",4520,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:53",4521,12.53,20.64,32.73,33.28,112.8
"2022-06-23 09:53:54",4522,12.53,20.64,32.72,33.28,112.8
"2022-06-23 09:53:55",4523,12.53,20.64,32.69,33.28,112.8
"2022-06-23 09:53:56",4524,12.53,20.64,32.7,33.28,112.8
"2022-06-23 09:53:57",4525,12.53,20.64,32.68,33.28,112.8
"2022-06-23 09:53:58",4526,12.53,20.64,32.68,33.28,112.8
"2022-06-23 09:53:59",4527,12.53,20.64,32.68,33.28,112.8
"2022-06-23 09:54:00",4528,12.53,20.64,32.68,33.28,112.8
"2022-06-23 09:54:01",4529,12.53,20.64,32.65,33.28,112.8
"2022-06-23 09:54:02",4530,12.53,20.64,32.65,33.28,112.8
"2022-06-23 09:54:03",4531,12.53,20.64,32.66,33.28,112.8
"2022-06-23 09:54:04",4532,12.53,20.64,32.66,33.28,112.8
"2022-06-23 09:54:05",4533,12.53,20.64,32.66,33.28,112.8
"2022-06-23 09:54:06",4534,12.53,20.64,32.63,33.28,112.8
"2022-06-23 09:54:07",4535,12.53,20.64,32.65,33.28,112.8
"2022-06-23 09:54:08",4536,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:09",4537,12.53,20.64,32.63,33.28,112.8
"2022-06-23 09:54:10",4538,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:11",4539,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:12",4540,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:54:13",4541,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:14",4542,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:54:15",4543,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:16",4544,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:54:17",4545,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:54:18",4546,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:54:19",4547,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:20",4548,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:21",4549,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:22",4550,12.53,20.64,32.56,33.28,112.8
"2022-06-23 09:54:23",4551,12.53,20.64,32.57,33.28,112.8
"2022-06-23 09:54:24",4552,12.53,20.64,32.54,33.28,112.8
"2022-06-23 09:54:25",4553,12.53,20.64,32.56,33.28,112.8
"2022-06-23 09:54:26",4554,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:27",4555,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:28",4556,12.53,20.64,32.57,33.28,112.8
"2022-06-23 09:54:29",4557,12.53,20.64,32.56,33.28,112.8
"2022-06-23 09:54:30",4558,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:31",4559,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:54:32",4560,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:54:33",4561,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:34",4562,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:35",4563,12.53,20.64,32.57,33.28,112.8
"2022-06-23 09:54:36",4564,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:54:37",4565,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:38",4566,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:39",4567,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:54:40",4568,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:41",4569,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:54:42",4570,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:43",4571,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:44",4572,12.53,20.64,32.64,33.28,112.8
"2022-06-23 09:54:45",4573,12.53,20.64,32.63,33.28,112.8
"2022-06-23 09:54:46",4574,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:54:47",4575,12.53,20.64,32.63,33.28,112.8
"2022-06-23 09:54:48",4576,12.53,20.64,32.63,33.28,112.8
"2022-06-23 09:54:49",4577,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:54:50",4578,12.53,20.64,32.63,33.28,112.8
"2022-06-23 09:54:51",4579,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:54:52",4580,12.52,20.64,32.6,33.28,112.8
"2022-06-23 09:54:53",4581,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:54",4582,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:54:55",4583,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:54:56",4584,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:54:57",4585,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:58",4586,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:54:59",4587,12.52,20.64,32.6,33.28,112.8
"2022-06-23 09:55:00",4588,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:01",4589,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:02",4590,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:03",4591,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:04",4592,12.52,20.64,32.6,33.28,112.8
"2022-06-23 09:55:05",4593,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:06",4594,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:07",4595,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:08",4596,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:09",4597,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:10",4598,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:11",4599,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:12",4600,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:13",4601,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:14",4602,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:15",4603,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:16",4604,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:17",4605,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:18",4606,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:19",4607,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:20",4608,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:21",4609,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:22",4610,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:23",4611,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:55:24",4612,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:55:25",4613,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:26",4614,12.53,20.64,32.61,33.28,112.8
"2022-06-23 09:55:27",4615,12.53,20.64,32.62,33.28,112.8
"2022-06-23 09:55:28",4616,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:29",4617,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:30",4618,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:31",4619,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:32",4620,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:33",4621,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:34",4622,12.53,20.64,32.6,33.28,112.8
"2022-06-23 09:55:35",4623,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:36",4624,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:37",4625,12.53,20.64,32.57,33.28,112.8
"2022-06-23 09:55:38",4626,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:39",4627,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:40",4628,12.53,20.64,32.59,33.28,112.8
"2022-06-23 09:55:41",4629,12.53,20.64,32.57,33.28,112.8
"2022-06-23 09:55:42",4630,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:43",4631,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:44",4632,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:45",4633,12.53,20.64,32.55,33.28,112.8
"2022-06-23 09:55:46",4634,12.53,20.64,32.58,33.28,112.8
"2022-06-23 09:55:47",4635,12.53,20.64,32.55,33.28,112.8
"2022-06-23 09:55:48",4636,12.53,20.64,32.55,33.28,112.8
"2022-06-23 09:55:49",4637,12.53,20.64,32.54,33.28,112.8
"2022-06-23 09:55:50",4638,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:55:51",4639,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:55:52",4640,12.53,20.64,32.52,33.28,112.8
"2022-06-23 09:55:53",4641,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:55:54",4642,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:55:55",4643,12.53,20.64,32.49,33.28,112.8
"2022-06-23 09:55:56",4644,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:55:57",4645,12.53,20.64,32.52,33.28,112.8
"2022-06-23 09:55:58",4646,12.53,20.64,32.52,33.28,112.8
"2022-06-23 09:55:59",4647,12.53,20.64,32.54,33.28,112.8
"2022-06-23 09:56:00",4648,12.53,20.64,32.55,33.28,112.8
"2022-06-23 09:56:01",4649,12.53,20.64,32.54,33.28,112.8
"2022-06-23 09:56:02",4650,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:56:03",4651,12.53,20.64,32.52,33.28,112.8
"2022-06-23 09:56:04",4652,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:56:05",4653,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:56:06",4654,12.53,20.64,32.5,33.28,112.8
"2022-06-23 09:56:07",4655,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:56:08",4656,12.53,20.64,32.52,33.28,112.8
"2022-06-23 09:56:09",4657,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:56:10",4658,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:56:11",4659,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:56:12",4660,12.53,20.64,32.53,33.28,112.8
"2022-06-23 09:56:13",4661,12.53,20.64,32.52,33.28,112.8
"2022-06-23 09:56:14",4662,12.53,20.64,32.51,33.28,112.8
"2022-06-23 09:56:15",4663,12.53,20.64,32.51,33.28,112.8
"2022-06-23 09:56:16",4664,12.53,20.64,32.51,33.28,112.8
"2022-06-23 09:56:17",4665,12.53,20.64,32.48,33.28,112.8
"2022-06-23 09:56:18",4666,12.53,20.64,32.49,33.28,112.8
"2022-06-23 09:56:19",4667,12.53,20.64,32.48,33.28,112.8
"2022-06-23 09:56:20",4668,12.53,20.64,32.46,33.28,112.8
"2022-06-23 09:56:21",4669,12.53,20.64,32.44,33.28,112.8
"2022-06-23 09:56:22",4670,12.53,20.64,32.46,33.28,112.8
"2022-06-23 09:56:23",4671,12.53,20.64,32.44,33.28,112.8
"2022-06-23 09:56:24",4672,12.53,20.64,32.44,33.28,112.8
"2022-06-23 09:56:25",4673,12.53,20.64,32.42,33.28,112.8
"2022-06-23 09:56:26",4674,12.53,20.64,32.42,33.28,112.8
"2022-06-23 09:56:27",4675,12.53,20.64,32.42,33.28,112.8
"2022-06-23 09:56:28",4676,12.53,20.64,32.42,33.28,112.8
"2022-06-23 09:56:29",4677,12.53,20.64,32.42,33.28,112.8
"2022-06-23 09:56:30",4678,12.53,20.64,32.42,33.28,112.8
"2022-06-23 09:56:31",4679,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:32",4680,12.53,20.64,32.42,33.28,112.8
"2022-06-23 09:56:33",4681,12.53,20.64,32.41,33.28,112.8
"2022-06-23 09:56:34",4682,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:35",4683,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:36",4684,12.53,20.64,32.41,33.28,112.8
"2022-06-23 09:56:37",4685,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:38",4686,12.53,20.64,32.39,33.28,112.8
"2022-06-23 09:56:39",4687,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:40",4688,12.53,20.64,32.43,33.28,112.8
"2022-06-23 09:56:41",4689,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:42",4690,12.53,20.64,32.41,33.28,112.8
"2022-06-23 09:56:43",4691,12.53,20.64,32.42,33.28,112.8
"2022-06-23 09:56:44",4692,12.53,20.64,32.39,33.28,112.8
"2022-06-23 09:56:45",4693,12.53,20.64,32.41,33.28,112.8
"2022-06-23 09:56:46",4694,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:47",4695,12.53,20.64,32.39,33.28,112.8
"2022-06-23 09:56:48",4696,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:49",4697,12.53,20.64,32.39,33.28,112.8
"2022-06-23 09:56:50",4698,12.53,20.64,32.38,33.28,112.8
"2022-06-23 09:56:51",4699,12.53,20.64,32.39,33.28,112.8
"2022-06-23 09:56:52",4700,12.53,20.64,32.39,33.28,112.8
"2022-06-23 09:56:53",4701,12.53,20.64,32.4,33.28,112.8
"2022-06-23 09:56:54",4702,12.53,20.64,32.39,33.28,112.8
"2022-06-23 09:56:55",4703,12.53,20.64,32.38,33.28,112.8
"2022-06-23 09:56:56",4704,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:56:57",4705,12.53,20.64,32.35,33.28,112.8
"2022-06-23 09:56:58",4706,12.53,20.64,32.33,33.28,112.8
"2022-06-23 09:56:59",4707,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:00",4708,12.53,20.64,32.33,33.28,112.8
"2022-06-23 09:57:01",4709,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:02",4710,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:03",4711,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:04",4712,12.53,20.64,32.37,33.28,112.8
"2022-06-23 09:57:05",4713,12.53,20.64,32.36,33.28,112.8
"2022-06-23 09:57:06",4714,12.53,20.64,32.36,33.28,112.8
"2022-06-23 09:57:07",4715,12.53,20.64,32.33,33.28,112.8
"2022-06-23 09:57:08",4716,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:09",4717,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:10",4718,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:11",4719,12.53,20.64,32.35,33.28,112.8
"2022-06-23 09:57:12",4720,12.53,20.64,32.37,33.28,112.8
"2022-06-23 09:57:13",4721,12.53,20.64,32.37,33.28,112.8
"2022-06-23 09:57:14",4722,12.53,20.64,32.36,33.28,112.8
"2022-06-23 09:57:15",4723,12.53,20.64,32.36,33.28,112.8
"2022-06-23 09:57:16",4724,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:17",4725,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:18",4726,12.53,20.64,32.32,33.28,112.8
"2022-06-23 09:57:19",4727,12.53,20.64,32.32,32.37,112.5
"2022-06-23 09:57:20",4728,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:21",4729,12.53,20.64,32.33,32.37,112.5
"2022-06-23 09:57:22",4730,12.53,20.64,32.33,33.28,112.8
"2022-06-23 09:57:23",4731,12.53,20.64,32.32,33.28,112.8
"2022-06-23 09:57:24",4732,12.53,20.64,32.32,33.28,112.8
"2022-06-23 09:57:25",4733,12.53,20.64,32.32,32.37,112.5
"2022-06-23 09:57:26",4734,12.53,20.64,32.31,33.28,112.8
"2022-06-23 09:57:27",4735,12.53,20.64,32.31,32.37,112.5
"2022-06-23 09:57:28",4736,12.53,20.64,32.33,33.28,112.8
"2022-06-23 09:57:29",4737,12.53,20.64,32.32,33.28,112.8
"2022-06-23 09:57:30",4738,12.53,20.64,32.3,33.28,112.8
"2022-06-23 09:57:31",4739,12.53,20.64,32.33,32.37,112.5
"2022-06-23 09:57:32",4740,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:33",4741,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:34",4742,12.53,20.64,32.34,33.28,112.8
"2022-06-23 09:57:35",4743,12.53,20.64,32.37,32.37,112.5
"2022-06-23 09:57:36",4744,12.53,20.64,32.36,33.28,112.8
"2022-06-23 09:57:37",4745,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:38",4746,12.53,20.64,32.36,32.37,112.5
"2022-06-23 09:57:39",4747,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:40",4748,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:41",4749,12.53,20.64,32.36,32.37,112.5
"2022-06-23 09:57:42",4750,12.53,20.64,32.33,33.28,112.8
"2022-06-23 09:57:43",4751,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:44",4752,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:45",4753,12.53,20.64,32.34,32.37,112.5
"2022-06-23 09:57:46",4754,12.53,20.64,32.32,33.28,112.8
"2022-06-23 09:57:47",4755,12.53,20.64,32.29,32.37,112.5
"2022-06-23 09:57:48",4756,12.52,20.64,32.31,32.37,112.5
"2022-06-23 09:57:49",4757,12.53,20.64,32.29,32.37,112.5
"2022-06-23 09:57:50",4758,12.53,20.64,32.29,32.37,112.5
"2022-06-23 09:57:51",4759,12.53,20.64,32.28,32.37,112.5
"2022-06-23 09:57:52",4760,12.53,20.64,32.29,32.37,112.5
"2022-06-23 09:57:53",4761,12.53,20.64,32.28,32.37,112.5
"2022-06-23 09:57:54",4762,12.53,20.64,32.27,32.37,112.5
"2022-06-23 09:57:55",4763,12.53,20.64,32.27,33.28,112.8
"2022-06-23 09:57:56",4764,12.53,20.64,32.27,32.37,112.5
"2022-06-23 09:57:57",4765,12.53,20.64,32.24,33.28,112.8
"2022-06-23 09:57:58",4766,12.53,20.64,32.27,32.37,112.5
"2022-06-23 09:57:59",4767,12.53,20.64,32.24,32.37,112.5
"2022-06-23 09:58:00",4768,12.53,20.64,32.24,32.37,112.5
"2022-06-23 09:58:01",4769,12.53,20.64,32.21,33.28,112.8
