LAT;LON;YEAR;MO;DY;PRECTOT;RH2M;PS;T2M;WS50M
-27.59439;-48.54179;2004;10;4;0.07;79.86;98.85;16.5;3.71
-27.59439;-48.54179;2004;10;5;0.1;77.01;98.95;15.65;7.99
-27.59439;-48.54179;2004;10;6;0.03;72.19;99.14;14.64;8.1
-27.59439;-48.54179;2004;10;7;0.03;75.63;99.2;15.13;5.38
-27.59439;-48.54179;2004;10;8;0.07;73.63;98.86;16.34;2.84
-27.59439;-48.54179;2004;10;9;0.64;81.98;98.23;18.09;7.49
-27.59439;-48.54179;2004;10;10;22.78;91.47;98.13;19.13;5.59
-27.59439;-48.54179;2004;10;11;0.91;82.94;98.43;19.32;3.89
-27.59439;-48.54179;2004;10;12;4.12;85.63;98.73;18.81;5.9
-27.59439;-48.54179;2004;10;13;16.71;91.39;98.11;20.71;8.29
-27.59439;-48.54179;2004;10;14;0.53;75.56;98.45;18.96;5.23
-27.59439;-48.54179;2004;10;15;0.1;79.52;98.87;18.4;4.77
-27.59439;-48.54179;2004;10;16;6.47;87.7;98.15;21.02;8.43
-27.59439;-48.54179;2004;10;17;5.77;83.04;98.19;20.27;7.05
-27.59439;-48.54179;2004;10;18;8.62;85.86;98.39;18.62;4.36
-27.59439;-48.54179;2004;10;19;2.2;77.85;98.67;18.08;10.24
-27.59439;-48.54179;2004;10;20;0.02;71.98;99.35;15.5;5.6
-27.59439;-48.54179;2004;10;21;0.26;71.4;99.4;17.11;5.02
-27.59439;-48.54179;2004;10;22;2.06;82.52;99.06;18.86;8.79
-27.59439;-48.54179;2004;10;23;11.7;88.49;98.33;19.66;10.33
-27.59439;-48.54179;2004;10;24;13.71;84.97;98.05;18.13;7.88
-27.59439;-48.54179;2004;10;25;13.93;85.51;97.95;15.48;6.53
-27.59439;-48.54179;2004;10;26;0.83;78.39;98.23;17.31;4.83
-27.59439;-48.54179;2004;10;27;0.86;72.44;98.63;17.16;9.01
-27.59439;-48.54179;2004;10;28;0;73.18;99.21;15.81;3.51
-27.59439;-48.54179;2004;10;29;0;77.29;99.05;16.73;7.34
-27.59439;-48.54179;2004;10;30;0.6;78.83;98.57;20.96;6.62
-27.59439;-48.54179;2004;10;31;11.33;88.29;98.39;20.15;6.43
-27.59439;-48.54179;2004;11;1;2.95;81.12;98.87;18.3;4.88
-27.59439;-48.54179;2004;11;2;0.37;82.99;98.56;19.94;5.77
-27.59439;-48.54179;2004;11;3;11.37;85.12;97.94;22.89;7.07
-27.59439;-48.54179;2004;11;4;0.22;78.46;98.09;23.44;3.38
-27.59439;-48.54179;2004;11;5;6.8;80.35;97.77;23.95;6.3
-27.59439;-48.54179;2004;11;6;2.45;75.83;98.44;18.38;9.54
-27.59439;-48.54179;2004;11;7;0.18;74.5;99.23;16.54;6.07
-27.59439;-48.54179;2004;11;8;0.74;74.21;99.31;18.07;5.49
-27.59439;-48.54179;2004;11;9;5.47;83.53;98.88;18.94;8.27
-27.59439;-48.54179;2004;11;10;4.95;90.44;98.22;20.21;8.05
-27.59439;-48.54179;2004;11;11;19.45;88.24;97.21;21.06;6.73
-27.59439;-48.54179;2004;11;12;2.96;69.32;97.48;19.07;10.48
-27.59439;-48.54179;2004;11;13;0.47;76.79;98.64;17.07;5.92
-27.59439;-48.54179;2004;11;14;2.13;83.27;98.88;18.16;7.09
-27.59439;-48.54179;2004;11;15;1.27;89.92;98.65;18.85;7.66
-27.59439;-48.54179;2004;11;16;2.45;90.02;98.51;20.47;7.53
-27.59439;-48.54179;2004;11;17;2.19;82;98.13;21.21;6.57
-27.59439;-48.54179;2004;11;18;0.06;65.52;98.18;20.67;2.42
-27.59439;-48.54179;2004;11;19;0.19;66.78;98.24;19.78;4.31
-27.59439;-48.54179;2004;11;20;0.03;70.66;98.6;17.86;8
-27.59439;-48.54179;2004;11;21;0.01;71.92;98.86;18.13;4.32
-27.59439;-48.54179;2004;11;22;0;74.1;98.96;19.46;4.42
-27.59439;-48.54179;2004;11;23;0;75.69;98.89;20.32;7.13
-27.59439;-48.54179;2004;11;24;0.03;79.76;98.68;21.94;7.52
-27.59439;-48.54179;2004;11;25;14.25;78.98;98.23;24.22;6.94
-27.59439;-48.54179;2004;11;26;2.37;79.91;98.02;23.78;4.43
-27.59439;-48.54179;2004;11;27;11.78;82.35;97.89;22.35;2.41
-27.59439;-48.54179;2004;11;28;18.16;84.09;97.77;21.97;5.78
-27.59439;-48.54179;2004;11;29;0.71;79.48;98.17;20.81;7.92
-27.59439;-48.54179;2004;11;30;0.17;77.9;98.6;19.95;5.29
-27.59439;-48.54179;2004;12;1;0.25;75.9;98.94;19.93;5.19
-27.59439;-48.54179;2004;12;2;0.79;77.94;99.06;20.54;6.56
-27.59439;-48.54179;2004;12;3;2.28;82.24;98.74;21.4;8.94
-27.59439;-48.54179;2004;12;4;0.26;72.9;98.4;25.03;5.82
-27.59439;-48.54179;2004;12;5;3.1;83.35;98.51;23.32;5.43
-27.59439;-48.54179;2004;12;6;15.5;89.88;98.23;22.84;5.09
-27.59439;-48.54179;2004;12;7;20.96;86.61;98.01;23.32;4.84
-27.59439;-48.54179;2004;12;8;15.62;84.23;97.76;23.84;5.54
-27.59439;-48.54179;2004;12;9;8.03;81.97;98.18;20.29;9.54
-27.59439;-48.54179;2004;12;10;16.17;81.82;98.56;18.8;8.29
-27.59439;-48.54179;2004;12;11;6.58;76.43;98.77;18.95;7.83
-27.59439;-48.54179;2004;12;12;2.7;76.24;98.53;20.07;5.2
-27.59439;-48.54179;2004;12;13;0.01;75.16;98.48;20.56;4
-27.59439;-48.54179;2004;12;14;0.15;79.54;98.74;20.61;3.95
-27.59439;-48.54179;2004;12;15;0.08;79.85;98.56;21.53;7.22
-27.59439;-48.54179;2004;12;16;9.84;75.29;98.11;24.51;6.48
-27.59439;-48.54179;2004;12;17;8.38;80;98.43;20.98;7.82
-27.59439;-48.54179;2004;12;18;0.46;79.09;98.58;20.43;4.15
-27.59439;-48.54179;2004;12;19;3.78;74.33;98.16;24.89;4.52
-27.59439;-48.54179;2004;12;20;0.98;74.53;98.11;23.98;6.41
-27.59439;-48.54179;2004;12;21;0.8;73.1;98.76;19.96;8.8
-27.59439;-48.54179;2004;12;22;2.85;75.69;98.91;18.23;6.82
-27.59439;-48.54179;2004;12;23;8.95;79.95;98.72;18.96;7.69
-27.59439;-48.54179;2004;12;24;10.34;85.37;98.29;20.37;7.01
-27.59439;-48.54179;2004;12;25;0.14;71.96;97.92;24.84;4.19
-27.59439;-48.54179;2004;12;26;0.04;66.57;98.01;25.34;3.55
-27.59439;-48.54179;2004;12;27;0.54;70.83;98.21;22.07;4.91
-27.59439;-48.54179;2004;12;28;0.25;75.61;98.44;21.28;3.22
-27.59439;-48.54179;2004;12;29;0.07;77.74;98.61;22.65;4.47
-27.59439;-48.54179;2004;12;30;1.59;77.63;98.43;24.55;6.58
-27.59439;-48.54179;2004;12;31;0.07;73.54;98.37;25.14;4.73
-27.59439;-48.54179;2005;1;1;0.01;74.06;98.54;24.39;4.57
-27.59439;-48.54179;2005;1;2;0.02;82.26;98.7;23.86;5.7
-27.59439;-48.54179;2005;1;3;3.6;86.26;98.55;23.65;6.51
-27.59439;-48.54179;2005;1;4;11.06;88.79;98.16;22.7;6.87
-27.59439;-48.54179;2005;1;5;2.86;80.61;97.87;25.43;4.1
-27.59439;-48.54179;2005;1;6;3.14;80.75;98.04;25.75;2.83
-27.59439;-48.54179;2005;1;7;0.58;78.53;98.28;26.02;2.5
-27.59439;-48.54179;2005;1;8;0.12;80.17;98.24;26.25;3.33
-27.59439;-48.54179;2005;1;9;1;78.73;97.92;27.04;4.79
-27.59439;-48.54179;2005;1;10;7.18;84.47;97.8;25.52;5.47
-27.59439;-48.54179;2005;1;11;0.61;76.52;98.29;24.15;7.13
-27.59439;-48.54179;2005;1;12;0.02;67.3;98.42;23.79;3.7
-27.59439;-48.54179;2005;1;13;0;64.67;98.22;24.32;4.38
-27.59439;-48.54179;2005;1;14;0.01;68.73;98.03;23.88;6.66
-27.59439;-48.54179;2005;1;15;0.71;68.17;97.53;26.78;6
-27.59439;-48.54179;2005;1;16;0.83;72.88;98.04;22.38;9.44
-27.59439;-48.54179;2005;1;17;0.01;67.31;98.23;21.75;4.03
-27.59439;-48.54179;2005;1;18;0.18;70.83;98.07;23.99;2.7
-27.59439;-48.54179;2005;1;19;0.58;74.99;98.04;23.48;3.37
-27.59439;-48.54179;2005;1;20;1.09;70.83;97.79;24.48;5.02
-27.59439;-48.54179;2005;1;21;0.13;65.66;98.3;22.97;4.34
-27.59439;-48.54179;2005;1;22;0.01;72.83;98.44;24.64;5.19
-27.59439;-48.54179;2005;1;23;0.36;71.98;98.27;26.26;5.34
-27.59439;-48.54179;2005;1;24;22.29;87.63;98.04;23.73;6.51
-27.59439;-48.54179;2005;1;25;10.77;74.2;97.81;22.71;10.66
-27.59439;-48.54179;2005;1;26;0.01;61.67;98.8;20.32;8.36
-27.59439;-48.54179;2005;1;27;0.57;67.09;99.08;20.91;5.1
-27.59439;-48.54179;2005;1;28;4.07;79.09;98.82;21.94;8.47
-27.59439;-48.54179;2005;1;29;2.7;81.42;98.53;23.24;9.18
-27.59439;-48.54179;2005;1;30;1.33;80.33;98.57;23.7;9.15
-27.59439;-48.54179;2005;1;31;0.9;79;98.65;24.55;7.27
-27.59439;-48.54179;2005;2;1;0.32;73.81;98.58;24.15;4.62
-27.59439;-48.54179;2005;2;2;1.01;74.6;98.63;23.24;9.39
-27.59439;-48.54179;2005;2;3;0.35;74.92;98.89;22.15;7.95
-27.59439;-48.54179;2005;2;4;0.06;75.49;99.06;22.22;4.32
-27.59439;-48.54179;2005;2;5;0.01;74.67;99.15;21.66;4.78
-27.59439;-48.54179;2005;2;6;0.01;68.28;99.2;21.69;5.12
-27.59439;-48.54179;2005;2;7;0.02;64.13;99.11;22.07;5.27
-27.59439;-48.54179;2005;2;8;0.68;65.44;99.09;22.38;6.31
-27.59439;-48.54179;2005;2;9;0.05;63.66;98.81;23.55;7.79
-27.59439;-48.54179;2005;2;10;2.35;64.95;98.08;24.77;6.09
-27.59439;-48.54179;2005;2;11;7.37;71.95;97.65;23.95;4.86
-27.59439;-48.54179;2005;2;12;5.06;72.83;97.88;22.62;2.69
-27.59439;-48.54179;2005;2;13;3.17;74.68;98.04;23.15;7.09
-27.59439;-48.54179;2005;2;14;1.77;71.34;98.12;22.86;10.14
-27.59439;-48.54179;2005;2;15;0.51;70.15;97.98;23.29;8.21
-27.59439;-48.54179;2005;2;16;0.3;70.21;98.06;23.7;3.75
-27.59439;-48.54179;2005;2;17;11.53;75.48;98.31;24.84;5.41
-27.59439;-48.54179;2005;2;18;16.45;79.08;98.42;25;5.32
-27.59439;-48.54179;2005;2;19;10.48;79.71;98.51;24.53;5.04
-27.59439;-48.54179;2005;2;20;0.46;71.92;98.57;24.51;3.47
-27.59439;-48.54179;2005;2;21;0.09;71.7;98.36;24.2;3.32
-27.59439;-48.54179;2005;2;22;6.18;78.23;98.1;24.37;5.87
-27.59439;-48.54179;2005;2;23;4.4;78.3;98.33;24.73;4.99
-27.59439;-48.54179;2005;2;24;14.13;82.49;98.5;24.78;5.94
-27.59439;-48.54179;2005;2;25;12.85;86.6;98.12;25.06;4.16
-27.59439;-48.54179;2005;2;26;16.77;81.59;97.65;24.36;4.81
-27.59439;-48.54179;2005;2;27;1.56;73.08;97.84;24.6;3.37
-27.59439;-48.54179;2005;2;28;0.59;71.26;98.21;25.13;4.91
-27.59439;-48.54179;2005;3;1;0.1;70.58;98.81;21.88;8.47
-27.59439;-48.54179;2005;3;2;0.14;70.37;98.99;20.58;4.39
-27.59439;-48.54179;2005;3;3;0.19;70.58;99.06;21.17;4.8
-27.59439;-48.54179;2005;3;4;0.03;74.38;99.05;21.63;4.5
-27.59439;-48.54179;2005;3;5;0.87;75.32;99.04;22.72;3.18
-27.59439;-48.54179;2005;3;6;0.09;71;98.85;23.39;4.06
-27.59439;-48.54179;2005;3;7;0;70.74;98.57;23.93;4.26
-27.59439;-48.54179;2005;3;8;0;69.12;98.39;25.48;5.51
-27.59439;-48.54179;2005;3;9;0.09;69.05;98.29;25.88;7.05
-27.59439;-48.54179;2005;3;10;3.42;75.32;98.13;25.1;4.05
-27.59439;-48.54179;2005;3;11;0.59;66.38;98.07;27.51;3.31
-27.59439;-48.54179;2005;3;12;0.27;62.39;98.28;26.56;2.91
-27.59439;-48.54179;2005;3;13;29.91;84.63;98.05;24.16;7.78
-27.59439;-48.54179;2005;3;14;9.59;72.69;97.49;25.64;7.07
-27.59439;-48.54179;2005;3;15;0.16;67.52;97.71;24.06;3.12
-27.59439;-48.54179;2005;3;16;0.34;68.22;98.06;25.36;2.06
-27.59439;-48.54179;2005;3;17;0.13;71.96;98.32;25.13;1.98
-27.59439;-48.54179;2005;3;18;0.38;66.79;98.21;26.16;2.86
-27.59439;-48.54179;2005;3;19;3.49;73.08;98.4;23.84;4.52
-27.59439;-48.54179;2005;3;20;0.42;73.19;98.37;24.82;4.25
-27.59439;-48.54179;2005;3;21;2.65;77.2;98.39;25.97;6.22
-27.59439;-48.54179;2005;3;22;26.81;81.2;98.46;25.06;6.19
-27.59439;-48.54179;2005;3;23;22.08;85.89;98.8;22.58;8.03
-27.59439;-48.54179;2005;3;24;2.79;78.07;98.89;21.93;8.59
-27.59439;-48.54179;2005;3;25;0.17;74.49;98.95;21.58;5.05
-27.59439;-48.54179;2005;3;26;1.18;74.71;98.89;22.09;3.51
-27.59439;-48.54179;2005;3;27;3.15;79.7;98.85;22.95;5.11
-27.59439;-48.54179;2005;3;28;0.49;78.59;98.74;22.76;4.72
-27.59439;-48.54179;2005;3;29;0.03;73.58;98.48;23.6;6.21
-27.59439;-48.54179;2005;3;30;0.96;80.19;98.64;23.77;5.92
-27.59439;-48.54179;2005;3;31;3.13;84.25;98.76;23.43;6.18
-27.59439;-48.54179;2005;4;1;14.97;82.3;98.48;24.59;5.9
-27.59439;-48.54179;2005;4;2;10.52;87.49;98.29;24.83;5.72
-27.59439;-48.54179;2005;4;3;28.51;85.52;98.4;22.91;6.75
-27.59439;-48.54179;2005;4;4;6.79;75.47;98.96;19.98;6.5
-27.59439;-48.54179;2005;4;5;1.35;79.87;99.14;20.27;3.91
-27.59439;-48.54179;2005;4;6;0.39;85.26;98.9;23.34;6.35
-27.59439;-48.54179;2005;4;7;2.42;86.76;98.5;25.09;7.98
-27.59439;-48.54179;2005;4;8;2.94;80.11;98.5;25.8;5.27
-27.59439;-48.54179;2005;4;9;0.59;85.74;98.9;22.5;4.3
-27.59439;-48.54179;2005;4;10;0;81.68;98.54;24.63;4.95
-27.59439;-48.54179;2005;4;11;0.01;83.69;98.32;25.64;6.34
-27.59439;-48.54179;2005;4;12;1.76;80.89;98.57;25.16;6.42
-27.59439;-48.54179;2005;4;13;2.9;86.39;99.03;22.3;6.81
-27.59439;-48.54179;2005;4;14;1.25;84.25;98.55;24.78;6.81
-27.59439;-48.54179;2005;4;15;0.56;77.27;98.22;25.69;5.73
-27.59439;-48.54179;2005;4;16;0;70.82;98.68;21.02;5.31
-27.59439;-48.54179;2005;4;17;0;71.63;98.89;20.28;3.27
-27.59439;-48.54179;2005;4;18;0.22;79.57;98.63;21.1;5.25
-27.59439;-48.54179;2005;4;19;7;78.82;98.47;23.65;3.99
-27.59439;-48.54179;2005;4;20;0.98;79.52;98.49;22.3;4.17
-27.59439;-48.54179;2005;4;21;2.51;82.27;98.7;20.32;4.34
-27.59439;-48.54179;2005;4;22;0.12;77.15;98.75;20.11;2.54
-27.59439;-48.54179;2005;4;23;2.76;75.49;98.62;21.14;1.99
-27.59439;-48.54179;2005;4;24;11.36;82;98.5;21.33;5.29
-27.59439;-48.54179;2005;4;25;2.92;80.57;98.52;19.23;11.28
-27.59439;-48.54179;2005;4;26;0.33;71.14;99.19;17.48;8.2
-27.59439;-48.54179;2005;4;27;0.41;75.84;99.1;17.36;4.63
-27.59439;-48.54179;2005;4;28;1.02;83.47;98.88;17.34;3.05
-27.59439;-48.54179;2005;4;29;1.89;78.5;99;18.46;2.22
-27.59439;-48.54179;2005;4;30;0.19;79.08;99.25;17.73;6.69
-27.59439;-48.54179;2005;5;1;0;74.36;99.39;17.66;4.62
-27.59439;-48.54179;2005;5;2;0;75.61;99.34;17.94;3.29
-27.59439;-48.54179;2005;5;3;0;76.71;99.28;18.82;4.05
-27.59439;-48.54179;2005;5;4;0;80.49;99.2;19.39;6.38
-27.59439;-48.54179;2005;5;5;0.1;84.88;99.11;20.03;6.77
-27.59439;-48.54179;2005;5;6;0.34;82.06;98.87;20.55;6.07
-27.59439;-48.54179;2005;5;7;0.19;77.83;98.79;20.25;4.09
-27.59439;-48.54179;2005;5;8;6.57;90.69;99.23;19.23;6.95
-27.59439;-48.54179;2005;5;9;12;88.12;99.19;20.11;7.56
-27.59439;-48.54179;2005;5;10;0.17;85.42;98.74;21.08;5.4
-27.59439;-48.54179;2005;5;11;11.74;79.47;98.65;22.84;6.07
-27.59439;-48.54179;2005;5;12;0.15;83.91;98.73;22.23;3.25
-27.59439;-48.54179;2005;5;13;0.03;83.76;98.68;22.3;6.44
-27.59439;-48.54179;2005;5;14;0.02;85.35;98.46;22.97;6.34
-27.59439;-48.54179;2005;5;15;0.01;79.79;98.44;23.54;3.95
-27.59439;-48.54179;2005;5;16;0.01;77.86;98.23;23.3;4.5
-27.59439;-48.54179;2005;5;17;32.39;83.57;98.36;21.19;3.48
-27.59439;-48.54179;2005;5;18;36.74;90.38;98.16;21.14;5.43
-27.59439;-48.54179;2005;5;19;13.72;84.7;97.99;22.2;5.1
-27.59439;-48.54179;2005;5;20;12.21;92.05;97.94;20.61;6.4
-27.59439;-48.54179;2005;5;21;4.64;75.76;97.99;19.03;6.33
-27.59439;-48.54179;2005;5;22;0;57.02;98.56;13.66;3.7
-27.59439;-48.54179;2005;5;23;1.41;69.48;98.56;15.5;4.35
-27.59439;-48.54179;2005;5;24;12.89;93.49;97.7;18.98;6.93
-27.59439;-48.54179;2005;5;25;0.02;72.77;97.95;17.82;6.46
-27.59439;-48.54179;2005;5;26;0;65.94;99.05;15;3.32
-27.59439;-48.54179;2005;5;27;0;83.88;99.33;16.02;4.93
-27.59439;-48.54179;2005;5;28;0.01;88.09;99.24;18.43;6.87
-27.59439;-48.54179;2005;5;29;0.03;87.95;99.1;18.92;7.88
-27.59439;-48.54179;2005;5;30;0.09;75.55;99.24;20.29;3.43
-27.59439;-48.54179;2005;5;31;0.56;84.75;99.4;18.97;3.05
-27.59439;-48.54179;2005;6;1;0.02;91.19;99.25;20.15;5.58
-27.59439;-48.54179;2005;6;2;0.04;92.86;99.08;20.71;6.37
-27.59439;-48.54179;2005;6;3;0.02;90.3;99.07;21.41;6.18
-27.59439;-48.54179;2005;6;4;0.03;89.33;99.15;21.03;6.12
-27.59439;-48.54179;2005;6;5;0.12;88.24;99.22;21.03;6.48
-27.59439;-48.54179;2005;6;6;0.01;86.94;99.16;19.94;4.05
-27.59439;-48.54179;2005;6;7;0.05;86.63;98.98;19.05;6.37
-27.59439;-48.54179;2005;6;8;0;77.6;98.91;20.33;4.48
-27.59439;-48.54179;2005;6;9;0.04;68.88;99.06;20.05;2.76
-27.59439;-48.54179;2005;6;10;0.22;89.92;98.95;19.8;5.02
-27.59439;-48.54179;2005;6;11;15.37;92.23;98.72;19.88;5.88
-27.59439;-48.54179;2005;6;12;1.26;83.64;98.62;20.84;4.43
-27.59439;-48.54179;2005;6;13;15.29;91.19;98.41;20.41;5.31
-27.59439;-48.54179;2005;6;14;6.62;84.26;98.57;19.79;7.04
-27.59439;-48.54179;2005;6;15;7.83;94.38;99.06;18.6;5.68
-27.59439;-48.54179;2005;6;16;4.83;89.74;98.61;19.7;4.96
-27.59439;-48.54179;2005;6;17;24.32;89.96;98.4;18.9;2.95
-27.59439;-48.54179;2005;6;18;0.48;87.54;98.18;18.92;2.36
-27.59439;-48.54179;2005;6;19;0.72;82.29;98.29;18.14;3.14
-27.59439;-48.54179;2005;6;20;0.81;80.91;98.8;14.56;9.23
-27.59439;-48.54179;2005;6;21;0;76.02;99.6;12.8;7.53
-27.59439;-48.54179;2005;6;22;0.02;75.41;99.72;15.24;2.79
-27.59439;-48.54179;2005;6;23;0.03;80.73;99.37;16.6;4.7
-27.59439;-48.54179;2005;6;24;0.01;81.4;99.3;15.56;3.63
-27.59439;-48.54179;2005;6;25;0.01;81.32;99.08;16.76;3.4
-27.59439;-48.54179;2005;6;26;0.1;84.63;98.73;18.16;5.9
-27.59439;-48.54179;2005;6;27;0.01;80.64;98.6;18.45;4.03
-27.59439;-48.54179;2005;6;28;0.29;80.73;98.66;18.68;4.68
-27.59439;-48.54179;2005;6;29;0.37;81.41;98.69;19.83;4.63
-27.59439;-48.54179;2005;6;30;0;85.01;98.98;19.18;4.54
-27.59439;-48.54179;2005;7;1;0.02;88.06;98.99;19.16;4.69
-27.59439;-48.54179;2005;7;2;0;80.84;98.55;20.43;5.26
-27.59439;-48.54179;2005;7;3;0.01;72.82;98.35;21.68;5.94
-27.59439;-48.54179;2005;7;4;11.35;83.17;98.41;18.81;6.86
-27.59439;-48.54179;2005;7;5;7.65;83.36;99.05;14.73;8.49
-27.59439;-48.54179;2005;7;6;0.01;64.51;99.69;10.98;7.96
-27.59439;-48.54179;2005;7;7;0.56;73.16;100.31;13.74;8.22
-27.59439;-48.54179;2005;7;8;0.51;70.54;100.37;15.42;5.22
-27.59439;-48.54179;2005;7;9;0.42;76.13;100.23;16.13;4.6
-27.59439;-48.54179;2005;7;10;0.15;89.38;99.85;16.54;5.75
-27.59439;-48.54179;2005;7;11;0;84.14;99.58;16.83;4.19
-27.59439;-48.54179;2005;7;12;0;81.04;99.53;16.41;3.53
-27.59439;-48.54179;2005;7;13;0.02;87.74;99.39;16.58;5
-27.59439;-48.54179;2005;7;14;0.1;89.3;99.18;16.77;6.45
-27.59439;-48.54179;2005;7;15;0.03;87.15;98.8;17.5;7.21
-27.59439;-48.54179;2005;7;16;0.19;78.49;97.87;19.61;7.73
-27.59439;-48.54179;2005;7;17;1.26;72.61;98.17;17.22;6
-27.59439;-48.54179;2005;7;18;0.01;66.81;98.87;12.99;4.45
-27.59439;-48.54179;2005;7;19;0;62.93;99.46;9.83;4.72
-27.59439;-48.54179;2005;7;20;0;65.7;99.57;11.28;3.7
-27.59439;-48.54179;2005;7;21;6.02;92.47;99.21;14.46;6.57
-27.59439;-48.54179;2005;7;22;7.62;93.03;98.81;17.59;6.08
-27.59439;-48.54179;2005;7;23;9.64;90.08;99.03;14.69;5.62
-27.59439;-48.54179;2005;7;24;6;80.24;99;13.63;3.11
-27.59439;-48.54179;2005;7;25;0;65.12;98.99;12.07;4.68
-27.59439;-48.54179;2005;7;26;0.81;75.22;99.46;11.72;4.07
-27.59439;-48.54179;2005;7;27;0.01;77.67;99.47;12.35;3.79
-27.59439;-48.54179;2005;7;28;0.04;79.68;99.1;14.94;3.8
-27.59439;-48.54179;2005;7;29;0.01;80.93;99.09;18.04;4.09
-27.59439;-48.54179;2005;7;30;0;84.36;98.98;19.51;6.01
-27.59439;-48.54179;2005;7;31;0;81.27;98.87;19.82;6.21
-27.59439;-48.54179;2005;8;1;0.01;66.79;98.92;20.34;4.76
-27.59439;-48.54179;2005;8;2;0;76.33;98.99;19.38;5.58
-27.59439;-48.54179;2005;8;3;0;78.02;98.99;19.18;5.38
-27.59439;-48.54179;2005;8;4;0.02;75.75;99.02;19.55;4.74
-27.59439;-48.54179;2005;8;5;0;76.16;99.05;19.17;5.49
-27.59439;-48.54179;2005;8;6;0.04;74.68;98.97;19.35;6.2
-27.59439;-48.54179;2005;8;7;5.16;86.37;99.43;15.1;6.45
-27.59439;-48.54179;2005;8;8;15.46;85.65;99.69;11.28;8.76
-27.59439;-48.54179;2005;8;9;41.07;89.33;99.37;13.05;11.22
-27.59439;-48.54179;2005;8;10;16.4;84.1;98.86;14.56;15.95
-27.59439;-48.54179;2005;8;11;0.57;83.88;99.01;16.26;9
-27.59439;-48.54179;2005;8;12;0.01;79.79;99.02;15.26;3.43
-27.59439;-48.54179;2005;8;13;0;84.27;98.9;15.89;4.59
-27.59439;-48.54179;2005;8;14;0.05;85.22;98.92;16.77;6.44
-27.59439;-48.54179;2005;8;15;0.02;77.79;99.13;18.24;3.36
-27.59439;-48.54179;2005;8;16;0.03;87.88;99.08;17.57;5.76
-27.59439;-48.54179;2005;8;17;3.23;87.9;98.76;19.99;7.42
-27.59439;-48.54179;2005;8;18;1.48;87.48;99.12;17.42;5.8
-27.59439;-48.54179;2005;8;19;0;83.11;99.37;17.5;2.43
-27.59439;-48.54179;2005;8;20;0.16;87.7;99.36;17.61;3.68
-27.59439;-48.54179;2005;8;21;0.08;90.25;99.15;17.56;5.98
-27.59439;-48.54179;2005;8;22;0;85.59;98.76;19.29;6.82
-27.59439;-48.54179;2005;8;23;0.18;84.09;98.36;19.94;6.95
-27.59439;-48.54179;2005;8;24;3.19;73.03;98.41;17.55;7.51
-27.59439;-48.54179;2005;8;25;0;63.5;99.09;12.41;4.2
-27.59439;-48.54179;2005;8;26;0.03;76.86;98.93;13.31;5.8
-27.59439;-48.54179;2005;8;27;0.2;81.66;98.29;17.54;6.46
-27.59439;-48.54179;2005;8;28;0.17;78.53;97.82;21.98;5.99
-27.59439;-48.54179;2005;8;29;0;72.27;97.37;23.54;8.5
-27.59439;-48.54179;2005;8;30;35.36;85.16;97.89;18.23;7.42
-27.59439;-48.54179;2005;8;31;85.77;91.28;98.75;15.02;6.77
-27.59439;-48.54179;2005;9;1;8.61;88.78;98.45;17.12;3.39
-27.59439;-48.54179;2005;9;2;0.05;65.8;98.62;13.99;7.33
-27.59439;-48.54179;2005;9;3;0;72.26;98.98;12.42;3.93
-27.59439;-48.54179;2005;9;4;52.61;91.45;98.61;14.62;4.3
-27.59439;-48.54179;2005;9;5;0.35;76.97;98.41;15.64;4.8
-27.59439;-48.54179;2005;9;6;0;74.75;98.98;14.53;4.06
-27.59439;-48.54179;2005;9;7;0.02;76.29;99.37;13.83;3
-27.59439;-48.54179;2005;9;8;0.02;79.17;99.49;15.02;4.42
-27.59439;-48.54179;2005;9;9;0.33;91.63;99.17;17.16;9.18
-27.59439;-48.54179;2005;9;10;2.05;90.79;98.57;19.38;9.28
-27.59439;-48.54179;2005;9;11;15.01;89.17;98.6;16.37;9.7
-27.59439;-48.54179;2005;9;12;17.27;81.29;99.69;10.91;10.25
-27.59439;-48.54179;2005;9;13;3.01;82.03;99.85;10.83;7.72
-27.59439;-48.54179;2005;9;14;10.12;92.95;99.58;13.83;6.05
-27.59439;-48.54179;2005;9;15;1.41;87.67;99;17.22;5.34
-27.59439;-48.54179;2005;9;16;0.22;79.8;99.17;15.09;6.74
-27.59439;-48.54179;2005;9;17;5.63;89.68;99.28;15.09;6.32
-27.59439;-48.54179;2005;9;18;19.77;91.06;99.09;16.11;7.79
-27.59439;-48.54179;2005;9;19;8.58;89.74;98.64;17.57;7.01
-27.59439;-48.54179;2005;9;20;4.14;88.59;98.97;17.44;7.85
-27.59439;-48.54179;2005;9;21;1.43;88.74;98.96;17.66;4.86
-27.59439;-48.54179;2005;9;22;12;92.29;98.79;18.34;6.79
-27.59439;-48.54179;2005;9;23;5.27;89.13;98.81;18.41;8.22
-27.59439;-48.54179;2005;9;24;3.39;91.18;98.46;18.05;7.81
-27.59439;-48.54179;2005;9;25;19.6;88.31;98.34;17.05;8.74
-27.59439;-48.54179;2005;9;26;0.58;73.52;99.22;14.38;8.23
-27.59439;-48.54179;2005;9;27;0.01;77.09;99.75;15.13;5.01
-27.59439;-48.54179;2005;9;28;1.51;77.55;99.71;16.34;5.45
