--------------------
BDMEP - INMET
--------------------
Estação           : CAXIAS DO SUL - RS (OMM: 83942)
Latitude  (graus) : -29.16
Longitude (graus) : -51.2
Altitude  (metros): 759.60
Estação Operante
Inicio de operação: 12/04/1912
Periodo solicitado dos dados: 01/01/1940 a 01/04/2020
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83942;30/07/1961;0000;;18.7;;8;2.4;11.66;83;2.333333;
83942;30/07/1961;1200;0;;7.2;;;;;;
83942;31/07/1961;0000;;18.6;;9.3;1.8;11.12;85.25;1.333333;
83942;31/07/1961;1200;0;;8.7;;;;;;
83942;01/09/1961;0000;;24.9;;8.9;1.2;17.7;80.75;2.666667;
83942;01/09/1961;1200;;;9.7;;;;;;
83942;02/09/1961;0000;;24.3;;2.5;3;18.76;77;5;
83942;02/09/1961;1200;0;;15.3;;;;;;
83942;03/09/1961;0000;;26.7;;4.8;5.6;21.06;77.25;3.666667;
83942;03/09/1961;1200;0;;18.4;;;;;;
83942;04/09/1961;0000;;18.7;;0.1;2.4;12.2;99;2.333333;
83942;04/09/1961;1200;63.3;;9.8;;;;;;
83942;05/09/1961;0000;;9.8;;0;0.1;7.6;100;2.333333;
83942;05/09/1961;1200;48.5;;6.8;;;;;;
83942;06/09/1961;0000;;8.6;;0;0.1;7.32;96.25;2;
83942;06/09/1961;1200;30.9;;5.6;;;;;;
83942;07/09/1961;0000;;14.4;;1.4;0.4;10.08;84.75;3.666667;
83942;07/09/1961;1200;0;;6.4;;;;;;
83942;08/09/1961;0000;;18.4;;4.3;1.5;12.92;86.25;2.666667;
83942;08/09/1961;1200;0.1;;9.4;;;;;;
83942;09/09/1961;0000;;17.4;;3.1;1.6;14.28;82;4;
83942;09/09/1961;1200;3.8;;12.5;;;;;;
83942;10/09/1961;0000;;13.3;;0.9;1.6;10.3;91.5;1;
83942;10/09/1961;1200;0.2;;7.9;;;;;;
83942;11/09/1961;0000;;19.4;;2.3;0.6;13.66;86.75;3;
83942;11/09/1961;1200;0.4;;8.2;;;;;;
83942;12/09/1961;0000;;22.6;;6.1;1.1;15.34;85;1.666667;
83942;12/09/1961;1200;15.6;;12.7;;;;;;
83942;13/09/1961;0000;;20.6;;1.5;1.6;18.4;82.75;3.666667;
83942;13/09/1961;1200;0;;12.4;;;;;;
83942;14/09/1961;0000;;26.2;;0.9;3.5;21.74;70.5;3.333333;
83942;14/09/1961;1200;6;;18.6;;;;;;
83942;15/09/1961;0000;;21.5;;0;3.2;16.06;99.5;2;
83942;15/09/1961;1200;29.6;;14.2;;;;;;
83942;16/09/1961;0000;;23.6;;3;0.2;18.44;90.75;2;
83942;16/09/1961;1200;5.5;;13.2;;;;;;
83942;17/09/1961;0000;;19.4;;0;0.8;17.6;98.75;1;
83942;17/09/1961;1200;0.3;;17.1;;;;;;
83942;18/09/1961;0000;;17.1;;0;0.2;14.12;98.75;1.666667;
83942;18/09/1961;1200;1;;13.1;;;;;;
83942;19/09/1961;0000;;16.8;;0.2;0.1;14.86;94.25;2.333333;
83942;19/09/1961;1200;2;;12.4;;;;;;
83942;20/09/1961;0000;;23.4;;7.8;0.6;18.02;89.5;1.666667;
83942;20/09/1961;1200;6.1;;15.4;;;;;;
83942;21/09/1961;0000;;17.4;;0;1.4;14.56;99.25;2;
83942;21/09/1961;1200;29;;13.6;;;;;;
83942;22/09/1961;0000;;16.4;;2;0.1;12.2;91.25;3.333333;
83942;22/09/1961;1200;9.1;;10;;;;;;
83942;23/09/1961;0000;;21.6;;11;1.1;15.42;74.75;5.666667;
83942;23/09/1961;1200;0;;10.1;;;;;;
83942;24/09/1961;0000;;16.3;;0;3.9;15.44;96;2.333333;
83942;24/09/1961;1200;10.6;;14.7;;;;;;
83942;25/09/1961;0000;;27.2;;9;0.7;19.72;76;3.333333;
83942;25/09/1961;1200;10.1;;14.4;;;;;;
83942;26/09/1961;0000;;19.6;;0;4.6;15.84;88.25;2.333333;
83942;26/09/1961;1200;16.3;;14;;;;;;
83942;27/09/1961;0000;;18.8;;0.4;2;15.8;92;3.666667;
83942;27/09/1961;1200;24.7;;14.4;;;;;;
83942;28/09/1961;0000;;15.6;;0;1;11.22;99;2.333333;
83942;28/09/1961;1200;27.9;;9;;;;;;
83942;29/09/1961;0000;;10.2;;0.4;0.1;8.08;99;1.666667;
83942;29/09/1961;1200;53;;6.4;;;;;;
83942;30/09/1961;0000;;18.8;;11;0.3;11.4;78.25;2;
83942;30/09/1961;1200;10.4;;4.9;;;;;;
83942;01/10/1961;0000;;26.8;;11.1;2.2;17.96;53;2.666667;
83942;01/10/1961;1200;0.1;;8;;;;;;
83942;02/10/1961;0000;;29.4;;10.9;5.2;20.66;57.75;2.333333;
83942;02/10/1961;1200;0;;15.2;;;;;;
83942;03/10/1961;0000;;29.8;;10.6;5.9;21.86;48.75;3;
83942;03/10/1961;1200;0;;14.3;;;;;;
83942;04/10/1961;0000;;27.4;;10.3;7.3;20.26;67;4.666667;
83942;04/10/1961;1200;0;;14.7;;;;;;
83942;05/10/1961;0000;;28.4;;9.4;6;21.86;68.25;3.666667;
83942;05/10/1961;1200;0;;15.8;;;;;;
83942;06/10/1961;0000;;27.8;;5.4;4.4;19.8;84.5;1.333333;
83942;06/10/1961;1200;0;;16.4;;;;;;
83942;07/10/1961;0000;;18.2;;0.1;1.1;16.46;97.5;2;
83942;07/10/1961;1200;20.8;;15.4;;;;;;
83942;08/10/1961;0000;;22.7;;9.5;0.7;16.8;85.5;4;
83942;08/10/1961;1200;2.9;;13.4;;;;;;
83942;09/10/1961;0000;;27.4;;10.1;2.3;20.12;76.25;3.333333;
83942;09/10/1961;1200;0;;14.4;;;;;;
83942;10/10/1961;0000;;19.9;;0;2.8;16.54;92.5;3.333333;
83942;10/10/1961;1200;16.8;;15.2;;;;;;
83942;11/10/1961;0000;;19.4;;2.7;0.8;16.62;89.25;3.666667;
83942;11/10/1961;1200;8.5;;15;;;;;;
83942;12/10/1961;0000;;23.4;;6;1.5;18;82.5;3;
83942;12/10/1961;1200;1.8;;15.4;;;;;;
83942;13/10/1961;0000;;25.8;;5.3;2.3;19.56;76.75;3.666667;
83942;13/10/1961;1200;0;;14.4;;;;;;
83942;14/10/1961;0000;;20.8;;5.3;2.4;15.36;89.5;4.333333;
83942;14/10/1961;1200;9.7;;12.8;;;;;;
83942;15/10/1961;0000;;19.1;;6.1;1.6;13.66;84.25;3;
83942;15/10/1961;1200;12.2;;10.4;;;;;;
83942;16/10/1961;0000;;24.1;;10.5;2;17.02;75.5;4.333333;
83942;16/10/1961;1200;0;;12.2;;;;;;
83942;17/10/1961;0000;;19.1;;0.1;3.5;16.26;87.75;4;
83942;17/10/1961;1200;3.8;;14.4;;;;;;
83942;18/10/1961;0000;;22.9;;11.5;1.3;16.22;77.25;2;
83942;18/10/1961;1200;1.1;;13;;;;;;
83942;19/10/1961;0000;;24.9;;6.9;2.4;19.32;73.25;4.333333;
83942;19/10/1961;1200;0;;13;;;;;;
83942;20/10/1961;0000;;24;;3;3.1;20.04;82.75;4.333333;
83942;20/10/1961;1200;36;;16.4;;;;;;
83942;21/10/1961;0000;;21.6;;0;1.9;15.5;97.5;2.333333;
83942;21/10/1961;1200;34.7;;12.8;;;;;;
83942;22/10/1961;0000;;18.8;;8.3;0.2;12.9;89.75;2;
83942;22/10/1961;1200;5.3;;10.4;;;;;;
83942;23/10/1961;0000;;23.4;;1.9;1.4;17.7;82;2.666667;
83942;23/10/1961;1200;0;;10.7;;;;;;
83942;24/10/1961;0000;;21;;2.2;2.3;18.12;87.75;4;
83942;24/10/1961;1200;0;;16;;;;;;
83942;25/10/1961;0000;;20.3;;1.2;1.2;17.3;89.5;2;
83942;25/10/1961;1200;66.8;;15.3;;;;;;
83942;26/10/1961;0000;;25.8;;9.8;1.2;18.42;74.5;1.333333;
83942;26/10/1961;1200;1.2;;15.1;;;;;;
83942;27/10/1961;0000;;29.4;;11.5;3.3;20.88;65.25;2;
83942;27/10/1961;1200;0;;14.7;;;;;;
83942;28/10/1961;0000;;29.4;;11;5.3;21.38;61;2.666667;
83942;28/10/1961;1200;0;;16.4;;;;;;
83942;29/10/1961;0000;;28.3;;10.7;5;21.04;68.25;3;
83942;29/10/1961;1200;0;;16.2;;;;;;
83942;30/10/1961;0000;;23.3;;2.9;4.6;19;84.25;2.333333;
83942;30/10/1961;1200;0;;16.8;;;;;;
83942;31/10/1961;0000;;22.2;;0.7;1.8;18.36;91.25;4.666667;
83942;31/10/1961;1200;15.7;;14.9;;;;;;
83942;01/11/1961;0000;;23.7;;1.2;1.1;20.28;86;3.333333;
83942;01/11/1961;1200;15.6;;17.7;;;;;;
83942;02/11/1961;0000;;28.2;;8.5;1.7;21.18;81.25;2.333333;
83942;02/11/1961;1200;2.9;;17.3;;;;;;
83942;03/11/1961;0000;;27.6;;7.5;2.6;20.62;81;2;
83942;03/11/1961;1200;0.5;;18.1;;;;;;
83942;04/11/1961;0000;;27.8;;8.2;2.6;20.28;85.5;2.333333;
83942;04/11/1961;1200;1.4;;16.8;;;;;;
83942;05/11/1961;0000;;18.1;;0;1.3;14.38;97.75;2;
83942;05/11/1961;1200;13;;12.6;;;;;;
83942;06/11/1961;0000;;20.4;;6.5;0.2;13.76;83.75;1.666667;
83942;06/11/1961;1200;12.8;;11.2;;;;;;
83942;07/11/1961;0000;;23.8;;11.1;1.4;15.7;67.75;1.666667;
83942;07/11/1961;1200;0.3;;8.8;;;;;;
83942;08/11/1961;0000;;26;;10.9;3.3;17.7;62;1.333333;
83942;08/11/1961;1200;0;;10.7;;;;;;
83942;09/11/1961;0000;;28.4;;10;4.3;20.98;54;4.333333;
83942;09/11/1961;1200;0;;13.6;;;;;;
83942;10/11/1961;0000;;22.2;;1.8;6.8;17.88;85.5;2;
83942;10/11/1961;1200;0;;15.8;;;;;;
83942;11/11/1961;0000;;23.6;;10.7;1.3;15.9;82.25;2;
83942;11/11/1961;1200;0;;12.3;;;;;;
83942;12/11/1961;0000;;23.7;;11.3;2.2;15.4;71;2;
83942;12/11/1961;1200;0;;9.1;;;;;;
83942;13/11/1961;0000;;26.2;;8.9;3.1;19.2;76.5;3.666667;
83942;13/11/1961;1200;0;;13.2;;;;;;
83942;14/11/1961;0000;;19.7;;4.6;2.3;14.98;85.25;1.666667;
83942;14/11/1961;1200;23.8;;12.8;;;;;;
83942;15/11/1961;0000;;24.6;;11.7;1.3;16.96;62.25;2;
83942;15/11/1961;1200;3.8;;10.7;;;;;;
83942;16/11/1961;0000;;27;;11.5;4.1;19.02;67;1.666667;
83942;16/11/1961;1200;0;;12.8;;;;;;
83942;17/11/1961;0000;;28.8;;11.5;3.8;20.32;66.5;2;
83942;17/11/1961;1200;0;;13.7;;;;;;
83942;18/11/1961;0000;;28.2;;11.4;3.8;20.84;59.25;3;
83942;18/11/1961;1200;0;;13.6;;;;;;
83942;19/11/1961;0000;;28;;7.2;5.6;21.48;81.5;2;
83942;19/11/1961;1200;0;;16.2;;;;;;
83942;20/11/1961;0000;;22.8;;1.3;2.8;19.1;93.75;1;
83942;20/11/1961;1200;24.9;;16.8;;;;;;
83942;21/11/1961;0000;;24.3;;7.1;0.7;20.28;85.5;1.666667;
83942;21/11/1961;1200;3.7;;16.8;;;;;;
83942;22/11/1961;0000;;24.9;;2.2;1.8;20.68;83.75;2.333333;
83942;22/11/1961;1200;0.2;;18.4;;;;;;
83942;23/11/1961;0000;;26.6;;8.3;1.8;20.9;83.75;2;
83942;23/11/1961;1200;8.4;;17.1;;;;;;
83942;24/11/1961;0000;;28;;7.6;2;20.36;81.25;2.333333;
83942;24/11/1961;1200;0;;17;;;;;;
83942;25/11/1961;0000;;27.8;;6.6;2.2;21.2;86;2.333333;
83942;25/11/1961;1200;35;;16.8;;;;;;
83942;26/11/1961;0000;;23;;4.3;2;19.76;91.75;1.333333;
83942;26/11/1961;1200;26;;16.2;;;;;;
83942;27/11/1961;0000;;28.2;;11.6;1.1;21.34;78.5;2;
83942;27/11/1961;1200;18.8;;15.3;;;;;;
83942;28/11/1961;0000;;26.6;;7;2.5;20.82;83;3.333333;
83942;28/11/1961;1200;0.3;;17.9;;;;;;
83942;29/11/1961;0000;;25.2;;4.8;2.2;19.2;88.25;2.666667;
83942;29/11/1961;1200;16.3;;16.4;;;;;;
83942;30/11/1961;0000;;29.4;;10.3;1.8;22.04;71.25;3.333333;
83942;30/11/1961;1200;2.4;;15.7;;;;;;
83942;01/12/1961;0000;;27.7;;5;3.3;21.42;83.75;5;
83942;01/12/1961;1200;28;;15.2;;;;;;
83942;02/12/1961;0000;;21.6;;3.5;2.6;17.6;95.5;3;
83942;02/12/1961;1200;8.3;;16.2;;;;;;
83942;03/12/1961;0000;;19.6;;3.1;0.4;14.14;88.5;1.333333;
83942;03/12/1961;1200;23.1;;10.8;;;;;;
83942;04/12/1961;0000;;24;;11.8;1.4;16.3;67.25;2.666667;
83942;04/12/1961;1200;0;;8.9;;;;;;
83942;05/12/1961;0000;;24.4;;11.7;4;16.54;64.5;3.666667;
83942;05/12/1961;1200;0;;11.9;;;;;;
83942;06/12/1961;0000;;25.8;;11.5;5.2;18.34;65.25;3.666667;
83942;06/12/1961;1200;0;;12.8;;;;;;
83942;07/12/1961;0000;;26.2;;11.7;5.4;19.76;58.5;3.333333;
83942;07/12/1961;1200;0;;13;;;;;;
83942;08/12/1961;0000;;28;;10.2;5.3;21.04;69.25;3.333333;
83942;08/12/1961;1200;0;;14.8;;;;;;
83942;09/12/1961;0000;;30;;10.3;4.7;22.42;69;2.333333;
83942;09/12/1961;1200;0;;17.4;;;;;;
83942;10/12/1961;0000;;28.7;;5.4;4;21.38;84.25;2.333333;
83942;10/12/1961;1200;0;;19;;;;;;
83942;11/12/1961;0000;;27.8;;9.4;2.3;21.76;84.75;1.333333;
83942;11/12/1961;1200;53;;17.7;;;;;;
83942;12/12/1961;0000;;28.6;;11.4;1.6;21.8;77.75;2.333333;
83942;12/12/1961;1200;0;;17.9;;;;;;
83942;13/12/1961;0000;;28.6;;11;2.6;21.2;77.75;2.666667;
83942;13/12/1961;1200;0;;15.8;;;;;;
83942;14/12/1961;0000;;30.4;;11.5;3.2;21.86;75.25;3.666667;
83942;14/12/1961;1200;0;;16.9;;;;;;
83942;15/12/1961;0000;;29.6;;11.4;4;23;62.5;3.333333;
83942;15/12/1961;1200;0;;16.2;;;;;;
83942;16/12/1961;0000;;29.2;;11.2;5.9;23.56;69;4.333333;
83942;16/12/1961;1200;0;;18.9;;;;;;
83942;17/12/1961;0000;;24.9;;9;4.6;21.18;78.25;4;
83942;17/12/1961;1200;6.4;;18.2;;;;;;
83942;18/12/1961;0000;;30.2;;10.9;3.4;23.08;74;2;
83942;18/12/1961;1200;0.5;;17.9;;;;;;
83942;19/12/1961;0000;;31.7;;10.6;4.3;24.94;64.75;2.666667;
83942;19/12/1961;1200;0;;19.4;;;;;;
83942;20/12/1961;0000;;27.2;;4.7;5.6;22.72;81;3.666667;
83942;20/12/1961;1200;0;;21.1;;;;;;
83942;21/12/1961;0000;;23.2;;0.4;2.4;19.3;93.75;2;
83942;21/12/1961;1200;0;;17.8;;;;;;
83942;22/12/1961;0000;;27.8;;5.7;1.3;22.18;86.75;3;
83942;22/12/1961;1200;0;;17;;;;;;
83942;23/12/1961;0000;;21.7;;0.2;2;18.72;88.75;4;
83942;23/12/1961;1200;19;;17.1;;;;;;
83942;24/12/1961;0000;;23.4;;11.2;0.7;16.04;74;2;
83942;24/12/1961;1200;11.8;;10.2;;;;;;
83942;25/12/1961;0000;;27.4;;11.4;3.3;19.28;67.25;3.666667;
83942;25/12/1961;1200;0;;13.2;;;;;;
83942;26/12/1961;0000;;28.7;;9.3;4.7;21.12;71.25;3.666667;
83942;26/12/1961;1200;0;;16.3;;;;;;
83942;27/12/1961;0000;;26.6;;7.3;3.9;20.82;78.25;2.666667;
83942;27/12/1961;1200;0.1;;17;;;;;;
83942;28/12/1961;0000;;28.4;;7.2;2.7;20.5;83.75;1.666667;
83942;28/12/1961;1200;11.3;;17.2;;;;;;
83942;29/12/1961;0000;;19.4;;0;1.9;15.94;97;2.333333;
83942;29/12/1961;1200;70.1;;14.4;;;;;;
83942;30/12/1961;0000;;22.8;;11.2;0.3;15.54;79.25;3;
83942;30/12/1961;1200;5.3;;10.3;;;;;;
83942;31/12/1961;0000;;26.6;;10.7;2.2;17.82;73.25;3;
83942;31/12/1961;1200;0;;10.9;;;;;;
83942;01/01/1962;0000;;22.9;;5.2;3.9;19.1;70.5;5.333333;
83942;01/01/1962;1200;0;;14.8;;;;;;
83942;02/01/1962;0000;;20.6;;0.3;4.5;17.2;92.5;3;
83942;02/01/1962;1200;0.1;;16.2;;;;;;
83942;03/01/1962;0000;;22.4;;11.5;1;16.58;63;3.333333;
83942;03/01/1962;1200;8.6;;13.6;;;;;;
83942;04/01/1962;0000;;25.4;;11.4;4.4;17.56;59;2.666667;
83942;04/01/1962;1200;0;;9.8;;;;;;
83942;05/01/1962;0000;;29;;11.4;4.6;21.14;58.75;3;
83942;05/01/1962;1200;0;;15.1;;;;;;
83942;06/01/1962;0000;;30.7;;10.9;5.6;23.36;60.25;3.666667;
83942;06/01/1962;1200;0;;17.3;;;;;;
83942;07/01/1962;0000;;23.4;;0.4;5.2;19.6;87.25;1.333333;
83942;07/01/1962;1200;0;;16.8;;;;;;
83942;08/01/1962;0000;;29.1;;11.1;0.9;21.94;70.75;2;
83942;08/01/1962;1200;13.4;;15.6;;;;;;
83942;09/01/1962;0000;;30.6;;11.3;3.3;23.24;68.25;2.333333;
83942;09/01/1962;1200;0;;17.8;;;;;;
83942;10/01/1962;0000;;28;;10.9;3.8;20.7;76;3;
83942;10/01/1962;1200;0;;16;;;;;;
83942;11/01/1962;0000;;28.7;;10.4;2.7;20.54;73.25;3;
83942;11/01/1962;1200;0;;14.2;;;;;;
83942;12/01/1962;0000;;29.2;;6.7;3.1;21.82;79.5;3;
83942;12/01/1962;1200;0;;17.6;;;;;;
83942;13/01/1962;0000;;31.2;;10.8;2.4;22.78;73.5;3;
83942;13/01/1962;1200;0;;18.4;;;;;;
83942;14/01/1962;0000;;21.3;;0;4;16.94;98.25;2;
83942;14/01/1962;1200;52.3;;15;;;;;;
83942;15/01/1962;0000;;19.8;;10.5;0.2;13.72;82.25;3;
83942;15/01/1962;1200;59;;10.9;;;;;;
83942;16/01/1962;0000;;23.9;;11.3;1.9;15.64;67.5;2.666667;
83942;16/01/1962;1200;0;;8.4;;;;;;
83942;17/01/1962;0000;;27.8;;10.8;3;19.62;71;3.333333;
83942;17/01/1962;1200;0;;13.3;;;;;;
83942;18/01/1962;0000;;28.8;;11.1;3.3;21.22;68.25;2.333333;
83942;18/01/1962;1200;0;;15.7;;;;;;
83942;19/01/1962;0000;;27.6;;11.2;3.5;20.32;76.5;2;
83942;19/01/1962;1200;0;;15.9;;;;;;
83942;20/01/1962;0000;;27.1;;7.6;2.8;20.18;72.75;3;
83942;20/01/1962;1200;0;;15.8;;;;;;
83942;21/01/1962;0000;;24.5;;3.4;3.3;19.3;78.75;2.666667;
83942;21/01/1962;1200;1.7;;15.1;;;;;;
83942;22/01/1962;0000;;28.6;;8.3;2.7;20.38;77.75;3;
83942;22/01/1962;1200;0.1;;16.6;;;;;;
83942;23/01/1962;0000;;24;;4.2;3.2;21.1;83.75;3;
83942;23/01/1962;1200;29.6;;18;;;;;;
83942;24/01/1962;0000;;24.3;;1.2;1.9;20.14;90.25;1;
83942;24/01/1962;1200;5;;18.6;;;;;;
83942;25/01/1962;0000;;24.2;;10.5;0.7;17.64;87.25;2;
83942;25/01/1962;1200;9.6;;13.4;;;;;;
83942;26/01/1962;0000;;26.2;;10;1.6;18.9;77.5;2.666667;
83942;26/01/1962;1200;2;;15;;;;;;
83942;27/01/1962;0000;;27.9;;10.6;3.2;19.54;67.75;3.333333;
83942;27/01/1962;1200;0;;15.1;;;;;;
83942;28/01/1962;0000;;27.8;;11.1;3.6;19.88;66.75;3.666667;
83942;28/01/1962;1200;0;;14.7;;;;;;
83942;29/01/1962;0000;;26.4;;9.3;3.7;19.92;72.5;3;
83942;29/01/1962;1200;0;;15.7;;;;;;
83942;30/01/1962;0000;;24.2;;5;3;18.76;85;1.666667;
83942;30/01/1962;1200;0;;14.6;;;;;;
83942;31/01/1962;0000;;25.2;;9.7;1.7;18.48;80;2.333333;
83942;31/01/1962;1200;1.3;;14.3;;;;;;
83942;01/02/1962;0000;;26.8;;10.8;2;18.8;72.5;2.333333;
83942;01/02/1962;1200;0.1;;12.2;;;;;;
83942;02/02/1962;0000;;28.4;;10.2;2.9;20.82;73.25;3.333333;
83942;02/02/1962;1200;0;;14.4;;;;;;
83942;03/02/1962;0000;;22.4;;0;3.7;19.16;93.5;2.333333;
83942;03/02/1962;1200;0.3;;18.2;;;;;;
83942;04/02/1962;0000;;18.7;;0.6;0.6;16.86;96.5;2.666667;
83942;04/02/1962;1200;9.4;;16;;;;;;
83942;05/02/1962;0000;;24.2;;9.5;0.2;17.14;79.5;2.666667;
83942;05/02/1962;1200;17.9;;13.2;;;;;;
83942;06/02/1962;0000;;24.6;;10.4;1.9;17.5;81;2;
83942;06/02/1962;1200;0.2;;12.7;;;;;;
83942;07/02/1962;0000;;22.7;;7.6;1.7;17.2;83.75;2.666667;
83942;07/02/1962;1200;0;;14.4;;;;;;
83942;08/02/1962;0000;;22.4;;9.3;1.5;16.16;79.75;1.666667;
83942;08/02/1962;1200;0.2;;12;;;;;;
83942;09/02/1962;0000;;25;;8.6;2;18.16;78.25;1.666667;
83942;09/02/1962;1200;0;;14;;;;;;
83942;10/02/1962;0000;;27.4;;10.8;1.9;19.24;73.75;3;
83942;10/02/1962;1200;0.1;;13.2;;;;;;
83942;11/02/1962;0000;;26;;5.2;2.9;20.16;87.5;2;
83942;11/02/1962;1200;0;;15.8;;;;;;
83942;12/02/1962;0000;;27.2;;11;1.3;20.04;82;2;
83942;12/02/1962;1200;5.5;;14.7;;;;;;
83942;13/02/1962;0000;;27.7;;11.4;2;20.74;80.5;2.333333;
83942;13/02/1962;1200;0.2;;16.2;;;;;;
83942;14/02/1962;0000;;30.7;;10.5;2.9;23.44;68.5;2.666667;
83942;14/02/1962;1200;0;;17.7;;;;;;
83942;15/02/1962;0000;;27.2;;4.8;3.9;21.48;75.25;2.333333;
83942;15/02/1962;1200;0;;19.6;;;;;;
83942;16/02/1962;0000;;31.7;;11.1;2.6;22.98;59.75;3;
83942;16/02/1962;1200;0;;16.7;;;;;;
83942;17/02/1962;0000;;26.6;;0;4.9;19.84;87.5;4;
83942;17/02/1962;1200;0;;17.1;;;;;;
83942;18/02/1962;0000;;18.6;;0.8;2;14.74;94.25;2;
83942;18/02/1962;1200;14.9;;12.9;;;;;;
83942;19/02/1962;0000;;25.1;;11.4;0.8;16.08;64.5;1.666667;
83942;19/02/1962;1200;1.7;;9.2;;;;;;
83942;20/02/1962;0000;;28.6;;11.5;3.2;20.8;66.75;2.666667;
83942;20/02/1962;1200;0;;14.4;;;;;;
83942;21/02/1962;0000;;22.7;;2.4;4.6;19.22;78;3.333333;
83942;21/02/1962;1200;0;;17.2;;;;;;
83942;22/02/1962;0000;;29.4;;11.2;3.4;21.54;68.75;2.333333;
83942;22/02/1962;1200;0;;16.2;;;;;;
83942;23/02/1962;0000;;22.6;;3.7;3.2;18.3;83;2.333333;
83942;23/02/1962;1200;0;;16.7;;;;;;
83942;24/02/1962;0000;;21;;11.3;1.2;15.26;68;2.333333;
83942;24/02/1962;1200;0;;11.6;;;;;;
83942;25/02/1962;0000;;22;;11.1;2.9;14.36;63;1.666667;
83942;25/02/1962;1200;0;;10.6;;;;;;
83942;26/02/1962;0000;;24.9;;11.5;3.5;16;64;3.333333;
83942;26/02/1962;1200;0;;9.2;;;;;;
83942;27/02/1962;0000;;29.4;;10.3;3.9;18.82;67;3.666667;
83942;27/02/1962;1200;0;;12.7;;;;;;
83942;28/02/1962;0000;;24;;1.7;4.4;18.42;76.75;3.666667;
83942;28/02/1962;1200;0;;14.3;;;;;;
83942;01/03/1962;0000;;21.8;;1.7;2.5;18.76;78.25;3;
83942;01/03/1962;1200;0.1;;17;;;;;;
83942;02/03/1962;0000;;27.8;;9;2.5;20.56;71.75;3;
83942;02/03/1962;1200;1;;15.6;;;;;;
83942;03/03/1962;0000;;30.2;;10.7;3;21.56;72.5;2.666667;
83942;03/03/1962;1200;0;;16.4;;;;;;
83942;04/03/1962;0000;;27.8;;7.7;4;21.44;73;3.333333;
83942;04/03/1962;1200;0;;18.3;;;;;;
83942;05/03/1962;0000;;30;;8.3;3.8;22.3;77;2.666667;
83942;05/03/1962;1200;0;;17.8;;;;;;
83942;06/03/1962;0000;;28.2;;10.9;2.8;21.42;79.75;2;
83942;06/03/1962;1200;4.1;;17.7;;;;;;
83942;07/03/1962;0000;;30.4;;11.2;3.4;21.8;52.75;2.666667;
83942;07/03/1962;1200;0;;14.8;;;;;;
83942;08/03/1962;0000;;30.4;;11.3;6.2;21.04;61.25;1.666667;
83942;08/03/1962;1200;0;;14.4;;;;;;
83942;09/03/1962;0000;;31.4;;8;4.4;22.88;63.5;4.333333;
83942;09/03/1962;1200;0;;17.8;;;;;;
83942;10/03/1962;0000;;22.3;;1.2;5.5;18.46;93;3.666667;
83942;10/03/1962;1200;17.4;;16.9;;;;;;
83942;11/03/1962;0000;;22.4;;8.5;0.5;16.66;83;2;
83942;11/03/1962;1200;21.9;;14.3;;;;;;
83942;12/03/1962;0000;;23.4;;8.5;1.3;16.22;79.75;2.666667;
83942;12/03/1962;1200;0.8;;13;;;;;;
83942;13/03/1962;0000;;23.6;;10.8;2.2;16.08;79.5;2;
83942;13/03/1962;1200;0.1;;10.7;;;;;;
83942;14/03/1962;0000;;23.3;;10.4;1.9;16.38;79.5;2.333333;
83942;14/03/1962;1200;0.1;;11.6;;;;;;
83942;15/03/1962;0000;;21.8;;2.2;2.1;16.24;89.25;1.666667;
83942;15/03/1962;1200;0.1;;10.8;;;;;;
83942;16/03/1962;0000;;20.6;;0;1.3;17.76;87;2.333333;
83942;16/03/1962;1200;3.1;;15.7;;;;;;
83942;17/03/1962;0000;;27;;7;1.2;19.02;79.75;3;
83942;17/03/1962;1200;0.1;;15.2;;;;;;
83942;18/03/1962;0000;;25.8;;4.1;2;19.9;94.25;2.333333;
83942;18/03/1962;1200;7.8;;17.2;;;;;;
83942;19/03/1962;0000;;24.5;;0.7;1.4;19.36;82;2;
83942;19/03/1962;1200;28.2;;16.9;;;;;;
83942;20/03/1962;0000;;25;;8.6;2;18.58;81;2.333333;
83942;20/03/1962;1200;0.7;;14.7;;;;;;
83942;21/03/1962;0000;;27.4;;10.5;2.3;20.88;70.25;2.333333;
83942;21/03/1962;1200;0;;16.6;;;;;;
83942;22/03/1962;0000;;28.1;;10.2;3.6;20.2;59.75;1;
83942;22/03/1962;1200;0;;16.1;;;;;;
83942;23/03/1962;0000;;24.1;;3.2;3.7;18.1;84;2.333333;
83942;23/03/1962;1200;0;;13.6;;;;;;
83942;24/03/1962;0000;;29.8;;10.4;1.7;21.34;72.5;3.333333;
83942;24/03/1962;1200;0;;15.9;;;;;;
83942;25/03/1962;0000;;29.8;;9.4;3.4;22.86;74.5;3;
83942;25/03/1962;1200;0;;17.9;;;;;;
83942;26/03/1962;0000;;28.8;;6.1;4.5;22.04;78.25;3.666667;
83942;26/03/1962;1200;0;;19.7;;;;;;
