ID,ano,mes,dia,Precipitacao,TempMedia,TempMaxima,TempMinima,URMedia
4586,1973.0,7.0,23.0,8.2,9.44,10.4,7.6,95.5
4587,1973.0,7.0,24.0,0.1,9.92,13.0,7.25,76.25
4588,1973.0,7.0,25.0,0.0,11.0,12.1,7.4,73.0
4589,1973.0,7.0,26.0,1.8,9.5,12.35,8.75,85.25
4590,1973.0,7.0,27.0,0.0,7.0,8.2,6.699999999999999,94.5
4591,1973.0,7.0,28.0,2.1,8.44,9.05,6.1,93.25
4592,1973.0,7.0,29.0,2.6,8.6,9.95,7.6,89.75
4593,1973.0,7.0,30.0,0.1,11.76,13.55,7.05,63.0
4594,1973.0,7.0,31.0,0.0,13.16,18.25,8.850000000000001,60.0
4595,1973.0,8.0,1.0,3.4,9.38,13.7,9.45,98.25
4596,1973.0,8.0,2.0,0.3,7.02,10.0,5.75,79.75
4597,1973.0,8.0,3.0,0.0,10.0,11.95,4.45,55.5
4598,1973.0,8.0,4.0,0.0,10.8,14.05,4.65,59.0
4599,1973.0,8.0,5.0,0.0,12.04,14.0,8.2,51.75
4600,1973.0,8.0,6.0,0.0,9.76,13.65,8.95,58.75
4601,1973.0,8.0,7.0,0.0,12.58,14.6,6.8,43.25
4602,1973.0,8.0,8.0,0.0,15.52,18.55,9.05,54.0
4603,1973.0,8.0,9.0,0.8,12.44,15.8,11.6,96.0
4604,1973.0,8.0,10.0,22.5,10.34,13.1,9.65,99.0
4605,1973.0,8.0,11.0,14.6,9.42,9.65,8.100000000000001,94.25
4606,1973.0,8.0,12.0,4.6,12.86,13.25,9.1,96.5
4607,1973.0,8.0,13.0,38.9,10.84,13.9,11.1,93.5
4608,1973.0,8.0,14.0,3.7,8.96,11.9,8.25,74.75
4609,1973.0,8.0,15.0,0.0,7.4,11.0,5.449999999999999,67.5
4610,1973.0,8.0,16.0,0.0,9.04,11.1,4.65,60.0
4611,1973.0,8.0,17.0,0.0,14.18,15.899999999999999,7.0,51.75
4612,1973.0,8.0,18.0,0.0,16.52,19.3,10.2,53.0
4613,1973.0,8.0,19.0,2.4,10.42,18.7,10.0,96.5
4614,1973.0,8.0,20.0,2.6,6.8,8.0,7.0,100.0
4615,1973.0,8.0,21.0,28.8,5.56,7.0,5.65,99.0
4616,1973.0,8.0,22.0,7.5,8.54,10.4,5.15,87.75
4617,1973.0,8.0,23.0,0.1,13.2,15.25,7.9,83.5
4618,1973.0,8.0,24.0,0.0,15.66,17.45,11.5,83.25
4619,1973.0,8.0,25.0,10.4,11.9,17.0,11.25,96.75
4620,1973.0,8.0,26.0,49.9,6.0,9.1,6.75,77.0
4621,1973.0,8.0,27.0,0.0,6.0,7.2,4.550000000000001,80.25
4622,1973.0,8.0,28.0,19.9,6.74,7.9,5.35,98.25
4623,1973.0,8.0,29.0,8.6,8.08,10.2,4.05,69.5
4624,1973.0,8.0,30.0,0.0,8.72,11.7,6.3,78.5
4625,1973.0,8.0,31.0,0.0,9.74,12.55,6.300000000000001,73.0
4626,1973.0,9.0,1.0,0.0,11.42,14.7,8.35,63.25
4627,1973.0,9.0,2.0,0.0,13.3,19.45,8.75,53.0
4628,1973.0,9.0,3.0,0.0,14.74,17.7,9.65,60.5
4629,1973.0,9.0,4.0,0.0,16.04,18.85,11.05,62.0
4630,1973.0,9.0,5.0,0.0,13.44,18.5,11.45,86.0
4631,1973.0,9.0,6.0,0.7,7.3,10.6,8.3,57.75
4632,1973.0,9.0,7.0,0.0,5.66,10.1,4.0,54.75
4633,1973.0,9.0,8.0,0.0,11.52,13.95,6.75,57.0
4634,1973.0,9.0,9.0,12.9,12.02,13.55,9.25,93.25
4635,1973.0,9.0,10.0,4.7,14.78,16.9,11.05,91.25
4636,1973.0,9.0,11.0,0.0,17.28,20.4,13.6,82.0
4637,1973.0,9.0,12.0,37.9,15.3,16.35,10.35,90.25
4638,1973.0,9.0,13.0,0.1,14.0,17.1,11.65,94.0
4639,1973.0,9.0,14.0,9.2,14.16,16.55,12.0,98.0
4640,1973.0,9.0,15.0,1.1,13.48,16.1,12.95,81.25
4641,1973.0,9.0,16.0,45.4,15.3,18.1,15.3,92.75
4642,1973.0,9.0,17.0,13.8,15.9,17.1,14.05,98.25
4643,1973.0,9.0,18.0,42.5,16.72,17.95,15.7,95.25
4644,1973.0,9.0,19.0,28.1,8.86,15.8,11.3,98.25
4645,1973.0,9.0,20.0,1.2,7.78,13.5,4.4,84.5
4646,1973.0,9.0,21.0,0.0,10.14,12.3,4.25,88.25
4647,1973.0,9.0,22.0,0.0,11.62,17.5,8.45,74.0
4648,1973.0,9.0,23.0,0.0,12.68,15.0,9.8,76.25
4649,1973.0,9.0,24.0,0.0,14.62,16.75,9.7,51.0
4650,1973.0,9.0,25.0,0.0,16.98,19.35,11.65,62.75
4651,1973.0,9.0,26.0,0.0,18.62,20.4,15.15,70.5
4652,1973.0,9.0,27.0,0.0,,20.8,16.2,
4653,1973.0,9.0,28.0,0.0,,,,
4654,,,,0.0,,,,
4655,1973.0,9.0,30.0,7.3,12.18,16.6,9.7,81.75
4656,1973.0,10.0,1.0,0.0,13.54,16.8,11.05,76.5
4657,1973.0,10.0,2.0,0.0,14.3,17.55,11.05,73.25
4658,1973.0,10.0,3.0,0.0,15.02,16.75,11.5,50.25
4659,1973.0,10.0,4.0,0.0,17.58,19.8,12.05,65.25
4660,1973.0,10.0,5.0,0.6,17.02,20.0,13.6,86.25
4661,1973.0,10.0,6.0,0.0,19.16,20.5,15.7,63.5
4662,1973.0,10.0,7.0,0.0,16.36,21.0,15.5,63.5
4663,1973.0,10.0,8.0,0.0,14.92,19.0,13.399999999999999,75.75
4664,1973.0,10.0,9.0,0.0,17.7,20.45,13.3,59.75
4665,1973.0,10.0,10.0,5.2,17.24,19.549999999999997,14.8,93.75
4666,1973.0,10.0,11.0,36.2,14.64,18.6,14.450000000000001,91.25
4667,1973.0,10.0,12.0,6.1,14.34,16.35,12.6,98.25
4668,1973.0,10.0,13.0,3.9,9.96,13.6,10.6,74.0
4669,1973.0,10.0,14.0,0.0,10.94,13.8,11.75,52.0
4670,1973.0,10.0,15.0,0.0,14.34,17.75,9.95,61.5
4671,1973.0,10.0,16.0,0.0,15.7,19.15,12.0,62.75
4672,1973.0,10.0,17.0,0.0,17.24,19.4,12.55,62.25
4673,1973.0,10.0,18.0,0.0,16.76,20.15,13.95,70.75
4674,1973.0,10.0,19.0,0.0,13.86,17.25,13.7,80.0
4675,1973.0,10.0,20.0,0.0,15.38,17.6,10.65,71.0
4676,1973.0,10.0,21.0,0.0,20.54,22.25,13.3,49.25
4677,1973.0,10.0,22.0,0.0,18.12,22.7,16.95,90.0
4678,1973.0,10.0,23.0,53.5,16.3,18.4,15.45,92.75
4679,1973.0,10.0,24.0,3.8,11.34,14.9,12.5,88.75
4680,1973.0,10.0,25.0,0.8,11.92,13.8,8.85,77.5
4681,1973.0,10.0,26.0,0.0,13.44,16.4,10.55,89.5
4682,1973.0,10.0,27.0,30.3,15.1,19.6,11.85,78.0
4683,1973.0,10.0,28.0,0.0,18.18,21.200000000000003,13.0,63.25
4684,1973.0,10.0,29.0,0.0,19.3,22.15,15.75,68.5
4685,1973.0,10.0,30.0,0.3,15.3,19.7,13.6,94.5
4686,1973.0,10.0,31.0,34.5,15.46,16.3,13.649999999999999,94.25
4687,1973.0,11.0,1.0,2.7,14.1,16.45,13.8,96.25
4688,1973.0,11.0,2.0,22.7,11.04,13.850000000000001,11.350000000000001,90.5
4689,1973.0,11.0,3.0,8.0,11.74,14.600000000000001,8.2,69.0
4690,1973.0,11.0,4.0,0.0,15.14,18.0,10.55,85.75
4691,1973.0,11.0,5.0,1.5,13.68,16.2,13.5,84.5
4692,1973.0,11.0,6.0,0.1,17.14,21.0,11.85,70.5
4693,1973.0,11.0,7.0,0.0,16.72,20.75,13.55,79.5
4694,1973.0,11.0,8.0,0.0,15.22,18.2,14.149999999999999,86.25
4695,1973.0,11.0,9.0,0.0,13.5,16.15,15.5,79.25
4696,1973.0,11.0,10.0,0.0,12.5,16.0,9.9,67.0
4697,1973.0,11.0,11.0,0.0,13.34,16.5,9.75,72.75
4698,1973.0,11.0,12.0,0.0,16.18,19.4,11.350000000000001,84.25
4699,1973.0,11.0,13.0,0.0,14.74,17.0,15.0,93.25
4700,1973.0,11.0,14.0,0.1,14.84,16.7,12.45,76.0
4701,1973.0,11.0,15.0,0.0,17.86,20.450000000000003,11.850000000000001,59.75
4702,1973.0,11.0,16.0,0.0,21.32,23.05,15.0,61.0
4703,1973.0,11.0,17.0,15.6,17.4,23.5,16.549999999999997,99.5
4704,1973.0,11.0,18.0,14.0,13.22,15.149999999999999,13.1,96.0
4705,1973.0,11.0,19.0,0.0,16.18,18.2,11.75,64.75
4706,1973.0,11.0,20.0,0.0,18.88,21.2,13.3,42.75
4707,1973.0,11.0,21.0,0.0,17.26,21.65,14.7,58.0
4708,1973.0,11.0,22.0,0.0,20.74,22.2,15.2,59.5
4709,1973.0,11.0,23.0,1.8,22.82,25.6,17.5,49.5
4710,1973.0,11.0,24.0,1.4,16.54,24.0,17.2,61.75
4711,1973.0,11.0,25.0,1.4,14.52,16.799999999999997,10.6,35.5
4712,1973.0,11.0,26.0,0.0,17.32,20.299999999999997,11.6,49.25
4713,1973.0,11.0,27.0,0.3,14.4,19.65,14.1,58.75
4714,1973.0,11.0,28.0,0.0,14.3,16.75,9.6,44.75
4715,1973.0,11.0,29.0,0.0,19.48,22.200000000000003,12.2,47.75
4716,1973.0,11.0,30.0,0.0,23.16,24.799999999999997,16.200000000000003,45.5
4717,1973.0,12.0,1.0,0.0,22.16,29.6,14.799999999999999,69.75
4718,1973.0,12.0,2.0,0.0,18.02,20.2,16.0,88.75
4719,1973.0,12.0,3.0,10.0,19.38,24.3,16.2,85.5
4720,1973.0,12.0,4.0,24.7,21.96,27.4,17.0,64.75
4721,1973.0,12.0,5.0,0.0,21.0,26.0,17.6,67.75
4722,1973.0,12.0,6.0,0.0,20.26,25.3,15.3,57.75
4723,1973.0,12.0,7.0,0.0,18.28,23.0,15.6,90.25
4724,1973.0,12.0,8.0,19.7,14.72,18.2,12.1,82.25
4725,1973.0,12.0,9.0,1.2,16.42,21.0,12.2,74.0
4726,1973.0,12.0,10.0,0.0,19.44,25.2,13.6,66.5
4727,1973.0,12.0,11.0,0.0,18.58,24.2,15.3,76.75
4728,1973.0,12.0,12.0,0.0,19.0,27.3,11.5,59.5
4729,1973.0,12.0,13.0,0.0,19.72,28.7,15.3,75.25
4730,1973.0,12.0,14.0,4.7,21.84,26.3,16.8,74.0
4731,1973.0,12.0,15.0,22.5,17.08,22.6,15.0,91.25
4732,1973.0,12.0,16.0,27.4,17.88,23.9,10.7,68.5
4733,1973.0,12.0,17.0,0.0,19.66,25.2,14.5,73.5
4734,1973.0,12.0,18.0,22.0,20.0,23.9,17.1,85.75
4735,1973.0,12.0,19.0,23.1,20.3,25.2,16.7,85.0
4736,1973.0,12.0,20.0,0.0,19.12,23.5,15.4,70.25
4737,1973.0,12.0,21.0,0.0,19.08,25.7,14.6,75.75
4738,1973.0,12.0,22.0,0.0,20.56,28.1,16.7,77.5
4739,1973.0,12.0,23.0,15.4,21.0,25.8,17.8,83.75
4740,1973.0,12.0,24.0,1.6,20.58,24.8,18.5,83.5
4741,1973.0,12.0,25.0,3.6,19.86,25.2,16.5,79.75
4742,1973.0,12.0,26.0,0.4,19.36,22.3,16.7,84.0
4743,1973.0,12.0,27.0,1.5,20.36,26.3,17.7,82.75
4744,1973.0,12.0,28.0,26.4,21.38,28.3,17.4,79.0
4745,1973.0,12.0,29.0,0.0,19.86,22.0,17.9,86.5
4746,1973.0,12.0,30.0,6.1,20.56,25.3,18.2,84.75
4747,1973.0,12.0,31.0,0.8,20.2,24.8,17.8,89.0
4748,1974.0,1.0,1.0,4.1,21.48,26.2,17.0,70.0
4749,1974.0,1.0,2.0,0.0,22.6,25.15,19.1,74.0
4750,1974.0,1.0,3.0,0.0,21.64,25.85,20.15,76.0
4751,1974.0,1.0,4.0,0.0,23.46,24.9,18.9,53.25
4752,1974.0,1.0,5.0,0.0,24.3,29.65,18.8,55.0
4753,1974.0,1.0,6.0,0.0,25.1,28.450000000000003,20.35,76.75
4754,1974.0,1.0,7.0,0.6,23.04,27.5,23.200000000000003,86.25
4755,1974.0,1.0,8.0,2.5,21.66,22.799999999999997,20.15,90.0
4756,1974.0,1.0,9.0,0.1,22.72,25.35,20.549999999999997,83.25
4757,1974.0,1.0,10.0,3.5,20.38,22.700000000000003,20.35,93.0
4758,1974.0,1.0,11.0,4.3,17.92,21.1,17.450000000000003,73.0
4759,1974.0,1.0,12.0,0.0,20.0,23.200000000000003,14.100000000000001,69.75
4760,1974.0,1.0,13.0,0.0,22.06,24.65,17.35,55.25
4761,1974.0,1.0,14.0,0.0,17.3,23.6,16.3,90.25
4762,1974.0,1.0,15.0,3.0,15.46,17.5,12.05,64.5
4763,1974.0,1.0,16.0,0.0,19.74,22.65,14.0,69.25
4764,1974.0,1.0,17.0,0.0,22.14,24.450000000000003,16.75,62.75
4765,1974.0,1.0,18.0,0.0,23.56,26.15,19.65,67.0
4766,1974.0,1.0,19.0,0.0,21.28,24.6,20.65,68.75
4767,1974.0,1.0,20.0,0.0,21.88,24.35,19.35,76.75
4768,1974.0,1.0,21.0,2.8,23.2,24.5,19.6,67.5
4769,1974.0,1.0,22.0,0.0,23.12,26.75,19.95,70.25
4770,1974.0,1.0,23.0,0.0,21.32,23.1,20.5,88.75
4771,1974.0,1.0,24.0,3.0,22.18,24.5,19.7,87.25
4772,1974.0,1.0,25.0,7.8,20.4,22.95,20.25,88.25
4773,1974.0,1.0,26.0,29.8,21.48,23.35,18.75,76.75
4774,1974.0,1.0,27.0,10.6,20.18,22.15,18.3,91.0
4775,1974.0,1.0,28.0,3.6,20.68,22.7,19.0,89.75
4776,1974.0,1.0,29.0,0.0,19.74,22.6,18.1,79.0
4777,1974.0,1.0,30.0,0.0,18.16,21.15,15.85,71.0
4778,1974.0,1.0,31.0,0.0,18.68,21.8,15.6,75.0
4779,1974.0,2.0,1.0,1.4,20.8,27.9,16.5,70.5
4780,1974.0,2.0,2.0,0.0,22.46,25.05,18.05,63.75
4781,1974.0,2.0,3.0,0.1,22.44,24.75,20.35,85.0
4782,1974.0,2.0,4.0,7.5,22.46,25.45,20.25,85.75
4783,1974.0,2.0,5.0,0.1,24.84,26.35,20.55,62.75
4784,1974.0,2.0,6.0,0.0,24.14,28.15,21.65,86.5
4785,1974.0,2.0,7.0,4.2,22.1,26.25,20.5,77.75
4786,1974.0,2.0,8.0,0.1,21.08,23.0,19.65,90.75
4787,1974.0,2.0,9.0,0.0,22.94,25.25,18.7,72.75
4788,1974.0,2.0,10.0,0.0,23.06,27.15,20.05,72.5
4789,1974.0,2.0,11.0,0.0,22.58,26.200000000000003,19.950000000000003,69.25
4790,1974.0,2.0,12.0,15.7,22.4,25.4,19.950000000000003,85.25
4791,1974.0,2.0,13.0,2.0,23.16,26.0,20.6,85.0
4792,1974.0,2.0,14.0,12.2,19.38,21.8,20.15,97.0
4793,1974.0,2.0,15.0,0.4,18.4,19.9,17.75,97.75
4794,1974.0,2.0,16.0,9.0,15.48,17.6,16.25,98.25
4795,1974.0,2.0,17.0,22.4,15.84,16.35,14.350000000000001,97.0
4796,1974.0,2.0,18.0,5.6,19.76,21.299999999999997,15.55,88.5
4797,1974.0,2.0,19.0,2.5,19.66,21.450000000000003,18.35,85.25
4798,1974.0,2.0,20.0,3.3,20.3,23.200000000000003,17.85,86.0
4799,1974.0,2.0,21.0,8.9,19.08,21.25,18.15,94.75
4800,1974.0,2.0,22.0,3.5,16.14,17.7,16.35,96.0
4801,1974.0,2.0,23.0,0.2,17.6,19.05,14.95,94.25
4802,1974.0,2.0,24.0,4.6,18.76,21.6,17.15,88.25
4803,1974.0,2.0,25.0,0.4,18.4,20.55,15.6,85.25
4804,1974.0,2.0,26.0,0.0,18.04,21.0,16.45,79.5
4805,1974.0,2.0,27.0,0.0,19.62,21.65,16.0,77.75
4806,1974.0,2.0,28.0,0.0,19.98,22.549999999999997,17.45,82.0
4807,1974.0,3.0,1.0,0.0,20.9,23.200000000000003,17.15,72.5
4808,1974.0,3.0,2.0,0.0,23.32,24.95,18.450000000000003,68.5
4809,1974.0,3.0,3.0,21.0,19.14,24.7,19.25,98.0
4810,1974.0,3.0,4.0,30.6,,20.0,16.8,
4811,,,,0.0,,,,
4812,,,,0.0,,,,
4813,,,,0.0,,,,
4814,,,,0.0,,,,
4815,,,,0.0,,,,
4816,,,,0.0,,,,
4817,,,,0.0,,,,
4818,,,,0.0,,,,
4819,,,,0.0,,,,
4820,,,,0.0,,,,
4821,,,,0.0,,,,
4822,,,,0.0,,,,
4823,,,,0.0,,,,
4824,,,,0.0,,,,
4825,,,,0.0,,,,
4826,,,,0.0,,,,
4827,,,,0.0,,,,
4828,,,,0.0,,,,
4829,,,,0.0,,,,
4830,,,,0.0,,,,
4831,,,,0.0,,,,
4832,,,,0.0,,,,
4833,,,,0.0,,,,
4834,,,,0.0,,,,
4835,,,,0.0,,,,
4836,,,,0.0,,,,
4837,,,,0.0,,,,
4838,,,,0.0,,,,
4839,,,,0.0,,,,
4840,,,,0.0,,,,
4841,,,,0.0,,,,
4842,,,,0.0,,,,
4843,,,,0.0,,,,
4844,,,,0.0,,,,
4845,,,,0.0,,,,
4846,,,,0.0,,,,
4847,,,,0.0,,,,
4848,,,,0.0,,,,
4849,,,,0.0,,,,
4850,,,,0.0,,,,
4851,,,,0.0,,,,
4852,,,,0.0,,,,
4853,,,,0.0,,,,
4854,,,,0.0,,,,
4855,,,,0.0,,,,
4856,,,,0.0,,,,
4857,,,,0.0,,,,
4858,,,,0.0,,,,
4859,,,,0.0,,,,
4860,,,,0.0,,,,
4861,,,,0.0,,,,
4862,,,,0.0,,,,
4863,,,,0.0,,,,
4864,1974.0,4.0,27.0,0.0,11.48,15.4,8.1,79.0
4865,1974.0,4.0,28.0,0.0,13.1,15.5,9.600000000000001,75.5
4866,1974.0,4.0,29.0,0.0,14.34,15.649999999999999,11.149999999999999,67.25
4867,1974.0,4.0,30.0,0.0,12.52,16.3,11.5,81.0
4868,1974.0,5.0,1.0,2.0,11.72,16.4,8.6,72.5
4869,1974.0,5.0,2.0,0.0,14.12,19.4,9.0,69.75
4870,1974.0,5.0,3.0,0.0,15.28,20.3,10.9,67.5
4871,1974.0,5.0,4.0,0.0,14.88,19.1,12.4,75.25
4872,1974.0,5.0,5.0,0.0,12.5,16.0,10.5,73.75
4873,1974.0,5.0,6.0,0.0,13.28,17.5,9.5,74.0
4874,1974.0,5.0,7.0,0.0,14.24,18.1,11.8,77.0
4875,1974.0,5.0,8.0,9.5,14.34,19.0,11.3,82.25
4876,1974.0,5.0,9.0,0.0,14.88,19.4,11.0,63.75
4877,1974.0,5.0,10.0,0.0,16.24,21.0,11.3,62.0
4878,1974.0,5.0,11.0,0.0,15.88,21.7,11.5,53.25
4879,1974.0,5.0,12.0,0.0,16.1,20.6,12.9,67.75
4880,1974.0,5.0,13.0,7.0,12.4,16.0,10.9,82.5
4881,1974.0,5.0,14.0,0.0,12.4,17.5,8.6,75.0
4882,1974.0,5.0,15.0,0.0,15.0,21.2,9.4,57.75
4883,1974.0,5.0,16.0,0.0,16.42,22.6,11.3,54.0
4884,1974.0,5.0,17.0,2.0,14.34,17.0,13.3,93.0
4885,1974.0,5.0,18.0,72.0,15.04,16.7,12.7,88.5
4886,1974.0,5.0,19.0,0.6,13.68,16.7,12.4,94.0
4887,1974.0,5.0,20.0,0.0,17.0,21.0,13.0,83.25
4888,1974.0,5.0,21.0,0.0,17.64,22.1,15.0,83.5
4889,1974.0,5.0,22.0,8.7,20.92,25.0,16.2,68.25
4890,1974.0,5.0,23.0,0.0,20.12,24.0,17.3,66.0
4891,1974.0,5.0,24.0,0.0,18.26,23.2,15.8,82.0
4892,1974.0,5.0,25.0,3.0,15.68,17.7,14.7,91.75
4893,1974.0,5.0,26.0,2.9,12.6,15.8,11.2,97.0
4894,1974.0,5.0,27.0,6.6,8.32,11.2,6.9,88.75
4895,1974.0,5.0,28.0,4.8,8.76,10.3,6.4,98.25
4896,1974.0,5.0,29.0,12.0,12.88,15.2,10.2,98.25
4897,1974.0,5.0,30.0,3.7,12.1,14.6,10.5,83.25
4898,1974.0,5.0,31.0,0.0,11.16,14.0,9.2,88.25
4899,1974.0,6.0,1.0,0.0,13.04,13.95,9.2,72.75
4900,1974.0,6.0,2.0,0.0,10.22,14.2,9.850000000000001,74.5
4901,1974.0,6.0,3.0,0.0,4.78,9.2,5.25,67.0
4902,1974.0,6.0,4.0,0.0,7.06,13.2,11.55,51.0
4903,1974.0,6.0,5.0,0.0,7.12,9.95,9.6,65.25
4904,1974.0,6.0,6.0,0.0,8.98,11.3,4.75,82.25
4905,1974.0,6.0,7.0,4.9,12.04,12.899999999999999,8.2,69.75
4906,1974.0,6.0,8.0,22.2,17.86,17.9,10.65,92.75
4907,1974.0,6.0,9.0,50.0,13.02,20.5,12.25,97.0
4908,1974.0,6.0,10.0,19.8,8.74,12.7,7.449999999999999,60.0
4909,1974.0,6.0,11.0,0.0,8.28,12.5,10.4,76.25
4910,1974.0,6.0,12.0,0.0,2.92,8.8,7.550000000000001,60.0
4911,1974.0,6.0,13.0,0.0,2.48,6.8,5.4,75.0
4912,1974.0,6.0,14.0,0.0,7.98,13.7,0.9,57.25
4913,1974.0,6.0,15.0,0.0,10.16,11.95,6.15,81.75
4914,1974.0,6.0,16.0,12.9,11.12,12.3,8.9,96.75
4915,1974.0,6.0,17.0,21.9,9.6,11.15,10.0,99.5
4916,1974.0,6.0,18.0,16.1,10.12,11.0,8.95,95.75
4917,1974.0,6.0,19.0,0.0,14.22,15.95,9.15,76.75
4918,1974.0,6.0,20.0,0.4,13.82,18.05,11.45,88.0
4919,1974.0,6.0,21.0,22.1,7.12,11.15,8.2,77.5
4920,1974.0,6.0,22.0,0.0,6.76,11.8,4.9,62.0
4921,1974.0,6.0,23.0,0.0,9.64,11.100000000000001,4.3,56.75
4922,1974.0,6.0,24.0,0.0,9.56,13.1,6.2,76.5
4923,1974.0,6.0,25.0,2.3,11.5,13.45,7.1,80.5
4924,1974.0,6.0,26.0,0.0,11.46,13.600000000000001,10.45,85.25
4925,1974.0,6.0,27.0,0.8,9.84,12.1,9.3,82.75
4926,1974.0,6.0,28.0,0.0,11.22,13.149999999999999,8.2,65.25
4927,1974.0,6.0,29.0,0.0,10.9,12.2,9.05,73.25
4928,1974.0,6.0,30.0,0.0,13.92,15.600000000000001,9.4,59.25
4929,1974.0,7.0,1.0,0.0,14.22,18.1,10.05,56.0
4930,1974.0,7.0,2.0,0.0,16.02,19.2,10.4,51.75
4931,1974.0,7.0,3.0,0.0,14.7,19.4,11.6,62.75
4932,1974.0,7.0,4.0,0.0,14.8,17.35,10.85,60.0
4933,1974.0,7.0,5.0,0.0,14.16,17.25,11.95,63.75
4934,1974.0,7.0,6.0,0.0,15.06,17.25,11.45,58.5
4935,1974.0,7.0,7.0,0.0,15.42,18.35,12.350000000000001,58.5
4936,1974.0,7.0,8.0,0.0,15.7,18.65,12.55,65.25
4937,1974.0,7.0,9.0,0.0,15.62,18.15,12.9,57.75
4938,1974.0,7.0,10.0,0.0,14.62,17.9,12.2,61.0
4939,1974.0,7.0,11.0,0.0,15.1,17.9,12.65,63.0
4940,1974.0,7.0,12.0,0.0,16.14,18.55,12.05,54.0
4941,1974.0,7.0,13.0,0.0,17.06,19.9,13.35,52.5
4942,1974.0,7.0,14.0,0.0,16.24,19.7,14.350000000000001,77.5
4943,1974.0,7.0,15.0,4.8,15.04,15.649999999999999,13.3,95.5
4944,1974.0,7.0,16.0,7.6,15.52,16.75,14.05,83.0
4945,1974.0,7.0,17.0,2.1,18.6,20.1,14.95,56.25
4946,1974.0,7.0,18.0,0.0,13.54,20.0,14.05,91.75
4947,1974.0,7.0,19.0,33.0,8.78,11.5,9.75,96.75
4948,1974.0,7.0,20.0,0.2,10.36,12.05,7.75,90.0
4949,1974.0,7.0,21.0,0.0,7.74,10.1,8.15,96.0
4950,1974.0,7.0,22.0,1.5,4.7,6.7,5.15,95.25
4951,1974.0,7.0,23.0,0.5,5.4,10.35,4.050000000000001,97.25
4952,1974.0,7.0,24.0,2.7,8.4,9.25,4.95,98.75
4953,1974.0,7.0,25.0,2.1,9.88,10.4,8.15,97.75
4954,1974.0,7.0,26.0,0.0,12.62,15.2,8.8,80.25
4955,1974.0,7.0,27.0,0.0,16.74,18.7,10.8,58.0
4956,1974.0,7.0,28.0,0.0,17.92,20.0,14.5,63.0
4957,1974.0,7.0,29.0,0.0,17.24,20.9,13.2,64.75
4958,1974.0,7.0,30.0,0.0,12.98,18.35,13.5,91.25
4959,1974.0,7.0,31.0,0.0,16.48,18.7,10.3,67.75
4960,1974.0,8.0,1.0,0.0,17.82,20.8,13.55,56.75
4961,1974.0,8.0,2.0,0.0,20.4,21.85,15.8,47.0
4962,1974.0,8.0,3.0,0.0,19.72,23.5,17.4,61.0
4963,1974.0,8.0,4.0,1.6,16.12,19.4,15.899999999999999,84.25
4964,1974.0,8.0,5.0,18.8,10.02,16.2,11.25,90.75
4965,1974.0,8.0,6.0,1.7,9.38,11.35,6.65,71.75
4966,1974.0,8.0,7.0,0.0,8.08,11.4,6.65,88.5
4967,1974.0,8.0,8.0,0.7,5.66,9.7,4.35,74.0
4968,1974.0,8.0,9.0,0.0,9.0,12.6,3.75,79.25
4969,1974.0,8.0,10.0,0.0,10.0,12.65,6.75,68.75
4970,1974.0,8.0,11.0,0.0,12.28,15.75,7.85,56.0
4971,1974.0,8.0,12.0,0.0,11.98,15.2,9.35,63.5
4972,1974.0,8.0,13.0,0.0,12.68,15.4,8.65,39.75
4973,1974.0,8.0,14.0,0.0,13.96,15.399999999999999,10.25,54.75
4974,1974.0,8.0,15.0,0.0,6.36,15.0,8.049999999999999,67.0
4975,1974.0,8.0,16.0,0.0,4.16,10.5,1.15,64.25
4976,1974.0,8.0,17.0,0.0,9.8,16.6,1.9,40.5
4977,1974.0,8.0,18.0,0.7,3.66,11.8,3.15,64.0
4978,1974.0,8.0,19.0,0.0,8.96,18.6,1.0,42.5
4979,1974.0,8.0,20.0,0.0,12.86,15.899999999999999,5.050000000000001,48.75
4980,1974.0,8.0,21.0,0.0,14.96,17.95,10.0,48.5
4981,1974.0,8.0,22.0,0.0,18.92,20.95,12.95,37.75
4982,1974.0,8.0,23.0,0.0,22.54,24.85,16.1,32.5
4983,1974.0,8.0,24.0,0.0,19.42,25.0,18.3,64.75
4984,1974.0,8.0,25.0,10.8,16.8,18.5,15.4,71.75
4985,1974.0,8.0,26.0,0.0,17.58,20.05,14.55,76.25
4986,1974.0,8.0,27.0,0.0,18.42,20.55,14.8,66.75
4987,1974.0,8.0,28.0,29.2,14.22,19.5,14.1,92.25
4988,1974.0,8.0,29.0,0.2,13.7,16.05,12.3,94.0
4989,1974.0,8.0,30.0,0.5,14.48,16.55,11.65,76.75
4990,1974.0,8.0,31.0,14.0,10.66,15.9,9.75,98.0
4991,1974.0,9.0,1.0,6.7,6.0,9.05,5.15,66.0
4992,1974.0,9.0,2.0,0.0,4.68,9.2,3.4,57.5
4993,1974.0,9.0,3.0,0.0,5.0,10.6,2.4,65.25
4994,1974.0,9.0,4.0,0.0,6.58,9.15,2.3,80.25
4995,1974.0,9.0,5.0,1.0,6.86,8.8,6.65,97.75
4996,1974.0,9.0,6.0,0.5,6.76,12.9,3.7,71.5
4997,1974.0,9.0,7.0,0.0,12.2,14.7,5.9,63.75
4998,1974.0,9.0,8.0,3.2,11.72,15.5,10.2,59.75
